,worker_id,wqs,wwa,wsa
117,39363815,0.280550873481,0.502274488413,0.558560866525
118,39179496,0.629467957321,0.752232211497,0.836800056819
119,18531561,0.681254169735,0.768569068962,0.886392905006
120,39193836,0.647501190033,0.758960950909,0.853141639577
121,39151853,0.596184389838,0.705815912609,0.844674056206
122,21457135,0.673051362057,0.77512803313,0.86830992209
123,21017840,0.481411876713,0.65422714202,0.735848218138
124,37781749,0.492377540609,0.654054447891,0.752808183166
125,37692662,0.668382805247,0.737434756346,0.906361952017
126,8973353,0.0651779092484,0.214696818026,0.303581160856
127,33057016,0.408003641921,0.596072487878,0.684486619024
128,37710009,0.647183685458,0.746737862797,0.866681224698
129,13300986,0.653021610959,0.757784656686,0.86175090139
130,29768955,0.719907572727,0.806081640958,0.893095111149
131,38198526,0.679603906566,0.778373259391,0.87310798305
132,35242242,0.314417980865,0.517432835527,0.607649842215
133,4688131,0.524991819582,0.678085422138,0.774226671806
134,39399686,0.835328834936,0.84391208032,0.989829218489
135,21665495,0.556321656667,0.701039365326,0.793566929595
136,19302668,0.347982562084,0.544171118477,0.639472677377
137,37779726,0.565612220882,0.710189410308,0.796424464618
138,37604477,0.486717220107,0.634557434953,0.767018386828
139,25358609,0.709049193095,0.789932216021,0.897607641155
140,6488338,0.626194992772,0.742040707061,0.843882265236
141,37145875,0.680982879747,0.712072709777,0.95633896707
142,37378324,0.523326183715,0.688663070289,0.759916142295
143,31650069,0.71147983239,0.793388483998,0.896760977427
144,22222103,0.691848917493,0.809419540472,0.85474699201
145,32055577,0.0362745357346,0.150229106406,0.241461435819
146,39255324,0.495393419112,0.651245194438,0.760686486969
147,28794143,0.482072332773,0.650599414982,0.740966440596
148,24696098,0.423070739839,0.610871127641,0.692569546498
149,13095205,0.547607337301,0.692655193522,0.790591541682
150,37501225,0.0222150909023,0.139670272295,0.159053823961
151,18960682,0.667986523286,0.766554977728,0.871413718122
152,39486575,0.678271056095,0.754291701909,0.899215852936
153,39349570,0.0218508792222,0.148039361328,0.147601820396
154,39143986,0.400042751836,0.548874032356,0.728842554491
155,37766446,0.689250373746,0.777832018081,0.886117256328
156,34701616,0.730080120501,0.796693374037,0.916387840407
157,37415218,0.286882545438,0.380885218589,0.753199471749
158,38227254,0.609370928819,0.735753907567,0.828226561289
159,6417722,0.414509069246,0.5938590728,0.697992315403
160,25257275,0.650731870977,0.754163197064,0.862852859315
161,35473724,0.0860505086768,0.278987825296,0.30843822158
162,31948170,0.348164814412,0.530227742644,0.656632587115
163,24593639,0.720515177672,0.819252172702,0.879479117274
164,31383873,0.0409122441983,0.199201356897,0.205381352997
165,31345986,0.719187883997,0.771457653845,0.932245445246
166,29738307,0.455271093663,0.638209846304,0.713356423909
167,16465220,0.518407145525,0.675157355735,0.767831589364
168,23503585,0.52534325683,0.668900112844,0.785383716854
169,28513847,0.576086376765,0.719065087393,0.801160266108
170,37258901,0.356630729465,0.538152502058,0.662694548665
171,33721681,0.856931370153,0.908342772944,0.943400878696
172,36871506,0.391701287998,0.569645183868,0.687623276894
173,18979155,0.783181094482,0.847130809882,0.924510223624
174,30504276,0.508105978424,0.670298943658,0.758028911177
175,31508822,0.522483811808,0.67623596742,0.772635347691
176,37102649,0.776068600655,0.810293403256,0.957762456829
177,36600154,0.731722226262,0.799294109538,0.915460551417
178,28709211,0.376082993744,0.57036432958,0.659373271153
179,37786853,0.500810404888,0.661487871452,0.757096881895
180,18672993,0.599043068938,0.725190147832,0.826049651569
181,37011810,0.0732837146686,0.225076229889,0.325595087072
182,39301476,0.739967960281,0.8221355463,0.900055913664
183,38131046,0.253743508015,0.467328157683,0.542966444122
184,6340330,0.428872887718,0.628996232875,0.681836973423
185,19162475,0.0,0.0,0.0
186,34179439,0.703979742802,0.769984623567,0.914277663807
187,39258480,0.745944516196,0.82035995274,0.909289286617
188,6574449,0.462859072348,0.639322347176,0.72398387823
189,36837746,0.336379165591,0.548150615593,0.613661931633
190,31228275,0.445648214442,0.63018650116,0.707168772455
191,36120362,0.0,0.0,0.0
192,38858102,0.727621883815,0.791717538226,0.919042270359
193,18972023,0.5623612988,0.701208575335,0.801988621619
194,6309240,0.636297812511,0.750820493263,0.847469958825
195,34788729,0.681423759375,0.781274191333,0.87219540455
196,36812057,0.725440767501,0.793744506502,0.913947449788
197,19638651,0.677072279458,0.763481599218,0.886822000886
198,36781223,0.707786511865,0.766653863724,0.923215215309
199,36501503,0.688319567254,0.780691157179,0.881679728179
200,33024386,0.437043965022,0.583091690455,0.749528714224
201,20845955,0.653903387482,0.752060600732,0.8694823088
202,35443078,0.493707667718,0.634001441206,0.778716948621
203,6344072,0.552157649375,0.696268042121,0.793024547979
204,26318060,0.668012439069,0.783126376144,0.853007202181
205,32053642,0.403891758842,0.60546486904,0.66707711627
206,39107980,0.369610047115,0.559840725979,0.660205715596
207,39103891,0.330389867723,0.521996723009,0.632934754492
208,36240629,0.687733723344,0.772820048422,0.889901503912
209,19947926,0.722347955041,0.79117746364,0.913003704274
210,23854490,0.487112850493,0.630777452624,0.772242014148
211,27770607,0.658166447933,0.766686703608,0.858455539708
212,7260572,0.745580136333,0.810056262245,0.920405373161
213,4354461,0.293342916127,0.510767634297,0.574317745349
214,39196062,0.888214410679,0.912087415331,0.973825968596
215,27799967,0.529006140802,0.688653383181,0.768174750494
216,33018272,0.297370249728,0.504331762924,0.589632205602
217,39433968,0.451311644692,0.622880602004,0.724555626295
218,33836450,0.0397527066819,0.19988257156,0.198880304429
219,31883685,0.70104695802,0.7858639065,0.892071708882
220,38971814,0.0366719893668,0.170013161753,0.2157008845
221,1924522,0.598290704891,0.721298400161,0.829463512962
222,10980423,0.560401994493,0.684743772347,0.818411232237
223,38193581,0.405459045458,0.594165834753,0.68240047095
224,39092637,0.703453166305,0.763112270797,0.921821327248
225,38212016,0.691164967157,0.786357905961,0.878944513583
226,37206449,0.543463252739,0.683160081779,0.795513770834
227,21678835,0.778085718638,0.806187748903,0.96514207726
228,36350388,0.682873416315,0.765861063202,0.89164138135
229,31176117,0.687958695896,0.782088213203,0.87964335005
230,39397789,0.556226140851,0.712755701054,0.780388203179
231,39225759,0.556505165107,0.711263375138,0.782417856112
232,12667324,0.764099795503,0.847581912511,0.901505546808
233,21875134,0.717382338938,0.792263671984,0.905484328395
234,31967679,0.584476675061,0.708956595706,0.824418135892
235,39394752,0.844819124929,0.897980265521,0.940799210592
236,38924192,0.466148734846,0.614411666489,0.758691216769
237,30475714,0.130089418875,0.297493547326,0.437284842123
238,27753923,0.390443695206,0.564031994497,0.692236786238
239,39163333,0.591260075172,0.716797215825,0.824863799857
240,36781511,0.490597728225,0.635346908967,0.772172999194
241,38934298,0.740115021091,0.821109479627,0.90135973272
242,36313199,0.703457546845,0.791177091563,0.889127800016
243,39127504,0.672766767787,0.76034464322,0.884818185787
244,36568312,0.769648070909,0.832026887945,0.925027883185
245,38158803,0.515394763897,0.670135285802,0.769090622173
246,6338159,0.356640878047,0.56390852868,0.632444554229
247,32196055,0.438298269814,0.581273507575,0.754031044081
248,10319610,0.666680948755,0.77056072035,0.865189375928
249,37121659,0.450718244203,0.640687488076,0.703491565844
250,33565158,0.71894554809,0.794415157546,0.904999786649
251,31260517,0.423030099556,0.602205771013,0.702467694463
252,19740138,0.6770886299,0.793087898584,0.853737184881
253,39294445,0.351473519607,0.581527756528,0.604396807653
254,11521789,0.680914488949,0.778772924718,0.874342786372
255,39451560,0.336257339722,0.552811960257,0.608267121366
256,34915826,0.603957693021,0.718108731596,0.841039339097
257,7726579,0.00619553343166,0.0470165031434,0.131773590494
258,37480948,0.507996090185,0.666155865755,0.762578423908
259,39116277,0.534370887894,0.630715807559,0.847245116563
260,11107830,0.578523132547,0.73053728284,0.791914589626
261,31988217,0.706106991878,0.795087670262,0.888086959825
262,34305531,0.714550034034,0.777229767002,0.919354950582
263,33878524,0.720136691,0.782142881871,0.920722680845
264,32338429,0.378557433919,0.578501601289,0.654375775409
265,39144959,0.00602090120426,0.0689267444798,0.0873521772963
266,11106820,0.591017180968,0.705496698342,0.837732029586
267,7211526,0.296558522967,0.496984531654,0.596715801155
268,15117831,0.690054549611,0.774467678511,0.891004968649
269,36448777,0.513909567518,0.672238818765,0.764474697343
270,38832652,0.697747411527,0.769572531485,0.906668810256
271,39060738,0.494614351152,0.661310361311,0.747930744909
272,37968301,0.64632837893,0.752372603926,0.859053580045
273,7385617,0.568243817857,0.7126756846,0.797338579296
274,39019026,0.556598685093,0.705005094927,0.789495975416
275,37098004,0.486970917072,0.649169627036,0.7501443333
276,2455062,0.576290982673,0.705679866202,0.816646485573
277,22438562,0.728282590609,0.806045349516,0.903525578365
278,11026968,0.316852239488,0.528623697787,0.599390910423
279,29363385,0.268307301065,0.482837391639,0.555688738509
280,4711962,0.234410315653,0.456002537022,0.514054849748
281,37336603,0.392308317614,0.587082984928,0.668233159001
282,4287004,0.934275222043,0.936462565116,0.99766424932
283,38578717,0.867254347157,0.890507254257,0.973888020576
284,33675808,0.508429617708,0.65973835849,0.770653413076
285,21963184,0.681133979717,0.77922922708,0.874112464017
286,30962210,0.610501004541,0.744882876757,0.819593285859
287,37678342,0.610128718911,0.721266251823,0.845913305064
288,33753638,0.506921223406,0.680922494914,0.744462442044
289,37388839,0.431802601779,0.582745386523,0.740979871767
290,10959404,0.665208905135,0.765807703038,0.868636999205
291,32695853,0.397967766677,0.580973409639,0.685001688674
292,32799278,0.174611802323,0.394289922475,0.442851293857
293,38721803,0.634643733715,0.674745779491,0.940567178047
294,39134251,0.512860422459,0.675119632949,0.75965858113
295,36340274,0.566851983831,0.701293786836,0.808294604161
296,39151155,0.635661909857,0.746409989205,0.851625673625
297,33708599,0.659855406041,0.751974804675,0.877496695286
298,38647352,0.491570733613,0.663980507442,0.740339103488
299,30777913,0.332103213272,0.537685896107,0.617652826077
300,21490235,0.646578787037,0.757463229169,0.8536107921
301,34070076,1.0,1.0,1.0
302,38733067,0.000867326428515,0.0234451376537,0.0369938723041
303,14533189,0.537052799716,0.684001404067,0.785163300138
304,20430407,0.721579944778,0.80360946387,0.897923652246
305,37739447,0.298648382363,0.439418682404,0.67964425347
306,39222861,0.98451457081,0.985795212618,0.998700904821
307,35103310,0.607196999139,0.731294606038,0.8303042223
308,30546513,0.578234134696,0.71372212151,0.810167034577
309,26492726,0.59022808315,0.714350161405,0.826244767678
310,39127639,0.336145832683,0.556698762634,0.603819974545
311,3572312,0.711971230939,0.796726949534,0.893620118355
312,39263239,0.00114937929882,0.0332415375053,0.0345765985896
313,35774053,0.871128600317,0.890546790997,0.978195204478
314,33115750,0.61715117385,0.743749456725,0.829783697009
315,32173500,0.59907472162,0.732612069351,0.817724341002
316,16854635,0.632212097345,0.74374901633,0.8500341963
317,2044524,1.0,1.0,1.0
318,6336109,0.633405590343,0.743216739241,0.852248821776
319,18881135,0.528702563334,0.683984391193,0.772974603136
320,39269480,0.135993703324,0.34057232937,0.399309314341
321,6335090,0.202243059467,0.416070568541,0.486078744228
322,36913780,0.679514789064,0.744084641832,0.913222435812
323,28081782,0.220917129864,0.446117880245,0.495199003776
324,30321275,0.323343076375,0.524161607522,0.616876687905
325,34333895,0.600393968288,0.744115367832,0.806856025614
326,32655637,0.742237829658,0.796591540861,0.931767149895
327,23144069,0.790091546579,0.835954424547,0.945137107215
328,39299719,0.836199939486,0.864388495922,0.96738901944
329,16717147,0.357636086772,0.564170397111,0.633915016817
330,2365036,0.499973363097,0.627351288697,0.79695917121
331,31973624,0.0380585075541,0.173371743232,0.219519668226
332,38344301,0.651675533194,0.777249928806,0.838437559197
333,39215760,0.62627491582,0.744486593615,0.841217184018
334,39034513,0.722484087345,0.766546442407,0.94251834902
335,39201426,0.37522044805,0.564050667112,0.665224721692
336,37657237,0.87496675045,0.89220124655,0.980683174153
337,37881494,0.533017914075,0.650786392681,0.819036660983
338,10845465,0.0,0.0,0.0
339,37910219,0.716941552714,0.805457029509,0.890105277437
340,36100207,0.305794399274,0.511120795034,0.59828205435
341,34650780,0.79262308829,0.833222138467,0.951274638175
342,20415133,0.0,0.0,0.0
343,19913374,0.38571197445,0.588766179565,0.655119108123
344,38170415,0.611151951633,0.726770215374,0.840914966939
345,5203616,0.606914839992,0.726357860531,0.835558989544
346,37094049,0.491566882243,0.646490429274,0.76036219561
347,26649250,0.370441140984,0.544838912354,0.679909478901
348,37740195,0.804574704626,0.845234063982,0.951895739785
349,32573092,0.343579618248,0.54446371959,0.631042263949
350,31329809,0.336212691007,0.532043117659,0.631927525886
351,14094962,0.596495860591,0.703113290003,0.848363797232
352,37108400,0.527458726478,0.674069278524,0.782499282021
353,15742641,4.0996769894e-06,0.00160052043001,0.00256146495386
354,35730547,0.688243944377,0.772256989361,0.891211026716
355,36159158,0.192866581693,0.39548722594,0.487668296327
356,20312760,0.577348220113,0.71323543218,0.809477760167
357,16844474,0.733957279832,0.81625740511,0.8991738087
358,15871675,0.647229385991,0.758693213864,0.853084453853
359,32523974,0.0623980004353,0.225749179532,0.276404107269
360,39063329,0.554111116689,0.713199768945,0.776936758559
361,39226056,0.750070209498,0.823352673296,0.910995049662
362,39116490,0.403358922209,0.591636909566,0.681767678263
363,18969291,0.597048968922,0.728012884879,0.820107694964
364,8178380,0.452140295586,0.639872073484,0.706610452811
365,38660813,0.528012194689,0.684021838089,0.771923007845
366,39368400,0.618906523704,0.732217610077,0.8452494384
367,28503763,0.670720336626,0.770170671557,0.870872342192
368,25486037,0.642911434849,0.755066316652,0.851463534621
369,38137559,0.569343844319,0.693307854792,0.821199183572
370,29411108,0.704379456456,0.792222724921,0.889117964303
371,21122768,0.532071131713,0.66696528461,0.797749364157
372,31304413,0.606176128712,0.729689318895,0.830731810122
373,22124254,0.674568489239,0.776534891667,0.868690507636
374,37488421,0.69893310277,0.764409806654,0.914343453847
375,30264033,0.679033106102,0.768515097195,0.883565083601
376,30681826,0.71291727606,0.790004774936,0.902421477285
377,6524027,0.659324144027,0.757139240735,0.870809632569
378,4472550,0.607299187585,0.754586243639,0.80481083866
379,36489962,0.708741213558,0.793435381026,0.893256376646
380,34042603,0.0548273261183,0.209945091119,0.261150788647
381,12115558,0.592173436162,0.718926052559,0.823691719133
382,35394287,0.509405707706,0.663948000787,0.767237354585
383,33469168,0.622792751462,0.742691152963,0.838562232736
384,20270833,0.573974891909,0.72795949569,0.788470918104
385,20398835,0.535649187966,0.69313800328,0.772788658868
386,39352052,0.335732517577,0.556480858164,0.60331368573
387,27934334,0.685328222299,0.780578637734,0.87797460649
388,37262070,0.156412893917,0.338188745851,0.462501771084
389,37654450,0.396444201516,0.603204428751,0.657230256642
390,1863418,0.811324497553,0.842268098301,0.9632615781
391,38637183,0.605996934227,0.714202779122,0.848494225928
392,10390268,0.651777663486,0.709198560495,0.919034103836
393,5915389,0.513602749583,0.629812207123,0.815485542792
394,37053183,0.632576413419,0.750233903867,0.843172256223
395,36517633,0.356934861097,0.573276006103,0.622623059919
396,33274628,0.926296715749,0.92846537939,0.99766424932
397,35751448,0.626182033939,0.737980316753,0.848507771446
398,24369927,0.763253935654,0.805501638769,0.947551064975
399,6744840,0.454324604602,0.63102301099,0.719981041403
400,31089452,0.53974579006,0.697876458161,0.773411660114
401,31184650,0.470305123339,0.640879028338,0.733843834083
402,31708939,0.693841909937,0.775610108492,0.894575640957
403,19543823,0.785191601583,0.819828951249,0.957750516601
404,34747155,0.865514163504,0.876606516565,0.987346257583
405,14386965,0.24442916315,0.454644254345,0.537627300498
406,36909846,0.639483769902,0.774982170717,0.825159331487
407,29275930,0.650252277471,0.759946553635,0.855655275178
408,37604123,0.752302391288,0.815516829056,0.92248542824
409,30782237,0.691143738561,0.77041919726,0.897100878352
410,2647839,0.221919463625,0.432771249875,0.512786983167
411,24835873,0.553546948765,0.699709069776,0.791110152312
412,34289442,0.799444687698,0.843519220114,0.947749225667
413,14861092,0.67177083879,0.768049225416,0.874645552082
414,36616997,0.748986220633,0.819490354557,0.913965877045
415,37249532,0.232416069798,0.448528870113,0.51817415842
416,37060395,0.73650556769,0.805945126711,0.913840835165
417,36686636,0.487480979021,0.626107309825,0.778590141612
418,30957357,0.228590467881,0.433696197988,0.527075102206
419,14848125,0.624348185308,0.724196306158,0.862125614282
420,6010674,0.630933207388,0.744921504956,0.84697945111
421,33058612,0.503942708424,0.642164776802,0.784756072941
422,35407670,0.269199144937,0.482240530693,0.558225880661
423,35788601,0.628877604721,0.75654924507,0.831244771996
424,15577915,0.47651107833,0.653964705824,0.728649534274
425,26770238,0.46151120942,0.641063920896,0.719914495851
426,35607359,0.699888982476,0.785852795433,0.890610794468
427,18611009,0.261778752435,0.466896774024,0.560678006359
428,35127109,0.304830050063,0.500745626037,0.608752297
429,17950689,0.169807426986,0.384119537139,0.442069227332
430,32292681,0.991140033723,0.993165185963,0.997960910965
431,37079883,0.733655604225,0.80932282532,0.906505514576
432,38846285,0.492223770282,0.675043555181,0.729173349636
433,39016270,0.589597771354,0.71737726576,0.821879643383
434,33245009,0.285136484677,0.462953916449,0.615906842012
435,24460114,0.0199090632921,0.122093132269,0.163064563273
436,34942809,0.648858107687,0.748131336387,0.867305078839
437,36155226,0.0998827590385,0.284867820046,0.350628438911
438,32094044,0.672275579965,0.778612256167,0.863427944578
439,12656479,0.245768115597,0.45539094414,0.539685996745
440,38618256,0.808235885977,0.865109296424,0.934258699239
441,38989286,0.775606017209,0.798068244129,0.97185425296
442,18137958,0.237282115306,0.472155136465,0.502551167997
443,36218728,0.519061984762,0.673483607115,0.770712129112
444,27238250,0.85338685658,0.880565313437,0.969135217522
445,31743852,0.605495554626,0.726641959679,0.833279095105
446,36530035,0.735704322327,0.806291937409,0.912454023405
447,28774264,0.674806215307,0.768201448894,0.878423512841
448,38992703,0.725750466571,0.796505925968,0.911167692431
449,32125821,0.515799226438,0.701356639904,0.735430731088
450,37574526,0.423649574274,0.605669957978,0.699472656177
451,28351359,0.645791003251,0.75537951354,0.854922580869
452,34257798,0.752295483652,0.819673808472,0.917798611931
453,38236043,0.689039394741,0.779625820305,0.88380781754
454,20057149,0.54027491998,0.659769908416,0.818883845849
455,23585686,0.634076885611,0.744034862422,0.852213945388
456,22389656,0.623028812353,0.729299199992,0.854284239391
457,31738779,0.634813246277,0.747706268468,0.849014209253
458,38846365,0.600271554467,0.732179658755,0.819841888926
459,38119237,0.730064556111,0.809258634466,0.902139964923
460,11598752,0.680970715554,0.763523098694,0.891879651996
461,34727841,0.457561671196,0.642109734874,0.712591082716
462,6564167,0.621610412044,0.747368284982,0.831732392898
463,36261795,0.636304331624,0.742358172433,0.857139256026
464,39205799,0.449818443574,0.64393816716,0.698542913767
465,28375976,0.834015784728,0.858822426537,0.971115516966
466,24403612,0.599366170904,0.724107504171,0.827730920412
467,13093803,0.00428286513007,0.0413890978293,0.103478098212
468,35496876,0.401172104866,0.586867564276,0.683582002629
469,36826029,0.697030597911,0.779564072208,0.894128683916
470,39061629,0.702822897764,0.750499124738,0.936473973916
471,19294877,0.595648912816,0.722684476007,0.824217113542
472,1883056,0.556966882294,0.696349604071,0.799838011019
473,18666417,0.588813729438,0.719386346956,0.818494445897
474,39292444,0.631437775093,0.758664444427,0.832301789982
475,38479796,0.436822050241,0.626373280792,0.697382956196
476,35320759,0.682056180995,0.787740112833,0.865839088151
477,22387641,0.730417830063,0.791120148896,0.923270417373
478,38099600,0.467668943681,0.60516648672,0.772793857464
479,32363453,0.0352258111525,0.165424236649,0.212942262065
480,8108990,0.518952330977,0.663293514818,0.782387162521
481,30762019,0.389156119824,0.570884492736,0.681672255553
482,14466721,0.785774656573,0.833370569403,0.94288745658
483,11291592,0.650014627545,0.756112430614,0.859679858744
484,11001780,0.695175694356,0.779378368658,0.891961750943
485,18215885,0.705350179739,0.787768017344,0.895378035424
486,38389710,0.491013140754,0.664026324871,0.739448305532
487,39109585,0.691966929708,0.780382840793,0.886701876998
488,29910179,0.474120427424,0.608910733722,0.778637000741
489,39293909,0.457292184952,0.619539378131,0.738116415347
490,22251483,0.789324481014,0.841852337189,0.937604430309
491,7265244,0.0698087106054,0.230408121087,0.302978516017
492,8113120,0.261969356931,0.461993981404,0.567040627098
493,39293921,0.730661552352,0.814582807057,0.896976398252
494,21524451,0.66018721587,0.757686997807,0.871319182961
495,33729510,0.175355222107,0.401915261889,0.436298988207
496,36895228,0.0,0.0,0.0
497,21865639,0.625082890188,0.735022560195,0.850426808699
498,34706258,0.79109634456,0.842980725919,0.938451283921
499,39263214,0.0142847021022,0.0976114555417,0.146342476126
500,24636399,0.848053886055,0.871895078706,0.972655892625
501,31448050,0.633062704504,0.737973296631,0.857839582263
502,20929875,0.668432266325,0.764374670354,0.874482491703
503,37496830,0.650893179954,0.756231853003,0.860705850156
504,18956279,0.554965017385,0.665745249802,0.833599665262
505,2442840,0.25935440919,0.479784922838,0.54056390029
506,30627835,0.537652019963,0.681629602739,0.788774457274
507,25295869,0.0918030754226,0.273456879701,0.335713168098
508,35308542,0.466380986063,0.528018048165,0.883267130137
509,38832127,0.539979865764,0.677059662018,0.797536607268
