_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b2,e1,e2,ground_truth,object,pattern,relation,seed_relation,sent_id,sentence,term1,term2
846050009,12/11/2015 17:27:34,1829527130,12/11/2015 17:24:23,false,clixsense,1.0,6572540,PRT,19,Montijo,84.91.152.123,NONE,N/A,"Michael dmitriyev doesn´t belong to rosoboronextport. He is from federal agency for military cooperation.
Rosoboronextport is a company that exports arms.",25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 17:28:48,1829530275,12/11/2015 17:28:03,false,neodev,1,32870995,ROU,25,Baia Mare,79.116.74.251,org:top_members_employees,ROSOBORONEXPORT the head of the MIKHAIL DMITRIYEV,N/A,25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 17:29:25,1829531775,12/11/2015 17:24:30,false,neodev,1.0,30695575,BIH,01,Sarajevo,77.77.210.142,NONE,N/A,Two different entities.,25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 17:30:23,1829534174,12/11/2015 17:24:47,false,clixsense,1,25869375,IND,25,Chennai,14.99.144.86,NONE,N/A,no any relation,25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 17:31:31,1829536893,12/11/2015 17:24:40,false,elite,1,32076158,BIH,02,Pale,31.223.138.14,org:parents,head of the Federal Agency for Military Cooperation,N/A,25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 17:55:26,1829587384,12/11/2015 17:54:43,false,clixsense,1,6574449,USA,NY,Buffalo,216.216.68.85,per:employee_or_member_of,ROSOBORONEXPORT MIKHAIL DMITRIYEV,N/A,25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 17:55:30,1829587457,12/11/2015 17:54:41,false,clixsense,1,24296157,HRV,21,Zagreb,141.136.202.246,NONE,N/A,There is no relashionship,25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 17:58:24,1829592964,12/11/2015 17:54:32,false,eup_slw,1,16517682,DEU,07,Moers,77.13.50.128,NONE,N/A,"ROSOBORONEXPORT is a company, that exports arms and weapons, while  Mikhail Dmitriyev is the head of public institution. They should be independent by all means.",25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 18:25:09,1829640417,12/11/2015 18:24:55,false,clixsense,1.0,31632760,TUR,35,Izmir,195.214.190.218,"org:place_of_headquarters
org:top_members_employees",ROSOBORONEXPORT MIKHAIL DMITRIYEV,N/A,25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050009,12/11/2015 18:25:27,1829640686,12/11/2015 18:24:58,false,clixsense,1.0,30020249,DZA,"","",105.101.207.200,"org:alternate_names
org:subsidiaries",maker,N/A,25,40,26,42,wrong,Mikhail Dmitriyev,SF13_ENG_089,org:founded_by,org:founded_by,CONTEXT_NEG_4129,"The Kremlin chief is accompanied to Damascus by the president of Russian warplane maker Irkut , Oleg Demchenko , the head of Russian arms exporter Rosoboronexport , Anatoly Isaikin and the head of the Federal Agency for Military Cooperation , Mikhail Dmitriyev .",Rosoboronexport,Mikhail Dmitriyev
846050010,12/11/2015 17:15:50,1829500721,12/11/2015 17:15:30,false,neodev,1.0,32635528,BOL,08,Santa Cruz De La Sierra,190.104.20.172,per:charges,has been arrested,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:15:51,1829500757,12/11/2015 17:15:24,false,elite,1.0,34324292,BIH,01,Sarajevo,80.80.36.205,"org:subsidiaries
org:founded_by",arrested,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:07,1829501382,12/11/2015 17:15:29,false,neodev,1.0,33256761,VEN,"","",186.90.36.15,NONE,N/A,arrested in,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:08,1829501439,12/11/2015 17:15:46,false,neodev,1.0,30571937,GRC,35,Athens,141.237.62.85,"per:charges
per:places_of_residence",arrested in,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:16,1829501624,12/11/2015 17:15:47,false,elite,1.0,28884174,VEN,"","",190.200.6.235,"org:top_members_employees
per:charges",spokesman arrested,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:18,1829501705,12/11/2015 17:15:46,false,neodev,1.0,35309095,JOR,02,Amman,79.173.203.6,per:origin,ADAM GADAHN PAKISTAN,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:33,1829502219,12/11/2015 17:15:40,false,clixsense,1.0,32261430,PHL,"","",203.111.224.41,NONE,N/A,none fit,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:33,1829502223,12/11/2015 17:15:51,false,neodev,1.0,33939537,COL,34,Bogotá,201.244.26.57,per:origin,America-born,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:34,1829502248,12/11/2015 17:15:32,false,clixsense,1.0,8941631,BRA,21,Rio De Janeiro,179.210.8.166,per:employee_or_member_of,arrested,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:34,1829502277,12/11/2015 17:15:41,false,clixsense,1.0,35216374,EGY,"","",41.68.98.4,per:places_of_residence,arrested in,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:16:47,1829502731,12/11/2015 17:15:55,false,elite,1.0,30948298,VNM,44,Hanoi,42.112.94.152,per:places_of_residence,has been arrested in,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:17:25,1829504173,12/11/2015 17:16:38,false,neodev,1,34333895,GBR,I3,Chatham,90.192.9.68,per:charges,arrested,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:18:48,1829507146,12/11/2015 17:15:38,false,neodev,1.0,34934509,EGY,11,Cairo,41.34.157.29,"org:founded_by
per:alternate_names
per:employee_or_member_of",ADAM GADAHN PAKISTAN,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:19:06,1829507890,12/11/2015 17:15:31,false,neodev,1.0,32870995,ROU,25,Baia Mare,79.116.74.251,per:charges,ADAM GADAHN been arrested in PAKISTAN,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050010,12/11/2015 17:19:28,1829508847,12/11/2015 17:15:55,false,clixsense,1.0,6572540,PRT,19,Montijo,84.91.152.123,per:places_of_residence,arrested in,N/A,3,9,5,10,wrong,Pakistan,SF13_ENG_012,per:place_of_birth,per:country_of_birth,CONTEXT_NEG_679,"America-born al-Qaida spokesman Adam Gadahn has been arrested in Pakistan , reports said Sunday .",Adam Gadahn,Pakistan
846050011,12/11/2015 17:09:09,1829485623,12/11/2015 17:08:34,false,neodev,1.0,33832680,EGY,01,Mansoura,41.42.24.231,"per:alternate_names
per:children",FIGNON,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:09:12,1829485731,12/11/2015 17:08:44,false,clixsense,1,21408115,IDN,07,Semarang,36.79.49.234,per:spouse,his wife,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:09:21,1829485990,12/11/2015 17:08:42,false,clixsense,1.0,34648087,IND,16,Pune,180.188.229.2,per:spouse,wife,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:09:27,1829486166,12/11/2015 17:08:51,false,clixsense,1.0,32091927,MEX,09,Mexico,189.213.8.108,org:parents,death of LAURENT FIGNON,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:09:32,1829486305,12/11/2015 17:09:03,false,elite,1.0,32076158,BIH,02,Pale,31.223.138.14,per:spouse,his wife,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:09:32,1829486313,12/11/2015 17:08:45,false,clixsense,1.0,22778480,GRC,35,Athens,141.237.62.85,per:spouse,his wife,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:10:14,1829487858,12/11/2015 17:09:30,false,neodev,1,30437130,EGY,11,Cairo,41.45.152.133,"org:parents
org:founded_by
per:charges
per:children
per:schools_attended
per:origin",announce,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:10:14,1829487866,12/11/2015 17:09:49,false,elite,1.0,32838543,TUR,34,Istanbul,88.251.91.229,"org:alternate_names
org:parents",hospital statement quoted,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:10:49,1829489168,12/11/2015 17:09:41,false,neodev,1.0,34333895,GBR,I3,Chatham,90.192.9.68,per:spouse,wife,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:10:55,1829489347,12/11/2015 17:09:46,false,neodev,1.0,31758747,HUN,08,Székesfehérvár,46.107.77.202,"per:place_of_death
per:spouse",wife,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:11:27,1829490387,12/11/2015 17:09:32,false,elite,1.0,34324292,BIH,01,Sarajevo,80.80.36.205,per:place_of_death,death,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
846050011,12/11/2015 17:11:58,1829491534,12/11/2015 17:09:19,false,clixsense,1.0,30169593,SVK,03,Kosice,188.167.213.72,"per:alternate_names
per:places_of_residence",wife,N/A,14,1,16,3,wrong,Valerie Fignon,SF13_ENG_029,per:children,per:children,CONTEXT_NEG_1748,"`` Valerie Fignon , his wife , is sad to announce the death of Laurent Fignon today '' , said the hospital statement quoted by local medias .",Laurent Fignon,Valerie Fignon
