_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1018628223,8/12/2016 16:03:47,2084934266,8/12/2016 16:03:19,false,clixsense,0.9404,21665495,CAN,QC,Montréal,24.105.73.198,8,16,10,17,GUSTAVE MOREAU,PARIS,per:schools_attended,per:schools_attended,GUSTAVE MOREAU École des in PARIS,N/A,8,,16,,10,,17,,,,"per:place_of_death,per:place_of_birth",,,UAD-A-1285,Life He was taught by Elie Delaunay and Gustave Moreau at the École des Beaux-Arts in Paris .,,,Gustave Moreau,Paris
1018628223,8/12/2016 16:49:39,2084975367,8/12/2016 16:47:18,false,neodev,0.9512,18215885,GBR,"","",87.114.139.32,8,16,10,17,GUSTAVE MOREAU,PARIS,NONE,NONE,N/A,You can't make the assumption from the sentence that Gustave Moreau lives in Paris and no other statement is valid.,8,,16,,10,,17,,,,"per:place_of_death,per:place_of_birth",,,UAD-A-1285,Life He was taught by Elie Delaunay and Gustave Moreau at the École des Beaux-Arts in Paris .,,,Gustave Moreau,Paris
1018628223,8/12/2016 16:58:20,2084989998,8/12/2016 16:57:10,false,instagc,0.9321,18672993,CAN,BC,Vancouver,76.77.82.83,8,16,10,17,GUSTAVE MOREAU,PARIS,per:origin,per:origin,GUSTAVE MOREAU in PARIS,N/A,8,,16,,10,,17,,,,"per:place_of_death,per:place_of_birth",,,UAD-A-1285,Life He was taught by Elie Delaunay and Gustave Moreau at the École des Beaux-Arts in Paris .,,,Gustave Moreau,Paris
1018628223,8/12/2016 17:18:55,2085003757,8/12/2016 17:03:32,false,neodev,0.9345,23017572,USA,CA,San Jose,50.118.145.14,8,16,10,17,GUSTAVE MOREAU,PARIS,per:places_of_residence,per:places_of_residence,GUSTAVE MOREAU at the École des Beaux-Arts in PARIS,N/A,8,,16,,10,,17,,,,"per:place_of_death,per:place_of_birth",,,UAD-A-1285,Life He was taught by Elie Delaunay and Gustave Moreau at the École des Beaux-Arts in Paris .,,,Gustave Moreau,Paris
1018628224,8/12/2016 15:14:13,2084898598,8/12/2016 15:13:44,false,elite,0.961,38416468,USA,DE,Wilmington,104.237.225.84,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,per:top_member_employee_of_org per:employee_or_member_of,"per:employee_or_member_of
per:top_member_employee_of_org",a unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 15:16:36,2084899804,8/12/2016 15:16:21,false,instagc,0.9798,18960682,GBR,"","",79.75.177.138,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,a unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 15:18:21,2084900783,8/12/2016 15:17:58,false,neodev,0.9821,20306047,GBR,I9,Norwich,92.14.17.197,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,a unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 15:31:42,2084911902,8/12/2016 15:30:24,false,elite,0.9536,39017656,CAN,BC,Kelowna,174.4.58.160,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,a unit of SCANDINAVIAN AIRLINES,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 15:50:24,2084927641,8/12/2016 15:44:28,false,clixsense,0.9306,6488338,USA,HI,Kapolei,76.172.50.185,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries per:founded_org,"org:subsidiaries
per:founded_org",a unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 15:52:02,2084928502,8/12/2016 15:51:26,false,prodege,0.9597,27934334,GBR,D2,Derby,86.130.152.188,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,a unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 15:54:22,2084929800,8/12/2016 15:54:07,false,instagc,0.9443,20430407,USA,WI,Milwaukee,162.192.20.91,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,a unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 16:00:04,2084932662,8/12/2016 15:59:24,false,sendearnings,0.934,37786853,USA,MA,Brookline,98.229.108.26,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,SAS NORWAY a unit of SCANDINAVIAN AIRLINES SYSTEM,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 16:02:13,2084933516,8/12/2016 16:01:59,false,prizerebel,0.9323,37060395,CAN,AB,Calgary,184.69.203.18,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,a unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 16:03:33,2084934112,8/12/2016 16:03:24,false,instagc,0.9113,15577915,USA,IL,Waltonville,208.70.36.12,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,per:employee_or_member_of,per:employee_or_member_of,unit,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 16:04:47,2084934792,8/12/2016 16:04:11,false,clixsense,0.9553,21490235,GBR,N7,Woking,82.4.137.133,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,SAS NORWAY a unit of SCANDINAVIAN AIRLINES,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 16:05:03,2084934976,8/12/2016 16:04:50,false,clixsense,0.9404,21665495,CAN,QC,Montréal,24.105.73.198,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,SAS NORWAY unit SCANDINAVIAN AIRLINES SYSTEM,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 17:03:12,2084995058,8/12/2016 17:01:59,false,instagc,0.9321,18672993,CAN,BC,Vancouver,76.77.82.83,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,SAS NORWAY unit of SCANDINAVIAN AIRLINES SYSTEM,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 17:04:11,2084995582,8/12/2016 16:56:39,false,neodev,0.9512,18215885,GBR,"","",87.114.139.32,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,a unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628224,8/12/2016 17:17:42,2085003230,8/12/2016 17:16:33,false,instagc,0.9437,36851940,CAN,"","",104.205.183.120,11,5,14,7,SCANDINAVIAN AIRLINES SYSTEM,SAS NORWAY,org:subsidiaries,org:subsidiaries,unit of,N/A,11,,5,,14,,7,,,,"org:place_of_headquarters,org:subsidiaries",,,UAD-A-0018,"A court on Tuesday ordered SAS Norway , a unit of Scandinavian Airlines System ( SAS ) , to pay its low-cost rival Norwegian 132 million kroner ( 16.9 million euros , 26.3 million dollars ) in damages for illegally accessing its data .",,,Scandinavian Airlines System,SAS Norway
1018628225,8/12/2016 19:02:59,2085116678,8/12/2016 19:00:26,false,prodege,0.9509,31708939,USA,CA,Los Angeles,23.240.41.120,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,NONE,NONE,N/A,Cornelius Vanderbilt owned a company called New York Central,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 19:09:06,2085120343,8/12/2016 19:08:10,false,prodege,0.9527,38688954,USA,NY,Astoria,207.38.196.135,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,NONE,NONE,N/A,"Cornelius Vanderbuilt owned New York Central and Hudson River Railroad, not just ""New York""",10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 19:48:54,2085139065,8/12/2016 19:48:35,false,prodege,0.9489,28774264,USA,NY,New York,69.193.149.162,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,per:places_of_residence,per:places_of_residence,his Railroad,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 20:23:16,2085174367,8/12/2016 20:22:56,false,instagc,0.9227,20312760,GBR,K1,Oldham,2.99.254.141,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,per:places_of_residence,per:places_of_residence,CORNELIUS VANDERBILT his NEW YORK,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 20:25:29,2085178717,8/12/2016 20:24:10,false,elite,0.9096,31883685,GBR,I2,Manchester,2.98.42.255,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,per:founded_org,per:founded_org,his,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 20:39:20,2085193975,8/12/2016 20:39:09,false,prodege,0.9094,38158803,USA,NC,Mooresville,174.108.60.63,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,per:origin,per:origin,CORNELIUS VANDERBILT NEW YORK,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 20:45:01,2085197263,8/12/2016 20:44:42,false,clixsense,0.9128,35394287,CAN,NL,Stephenville,24.222.211.159,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,per:origin,per:origin,CORNELIUS VANDERBILT and his NEW YORK Central,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 20:46:18,2085198049,8/12/2016 20:45:40,false,clixsense,0.912,26492726,GBR,C2,Halifax,77.102.24.208,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,org:place_of_headquarters,org:place_of_headquarters,CORNELIUS VANDERBILT and his NEW YORK Central and Hudson River Railroad,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 21:20:50,2085226563,8/12/2016 21:20:12,false,prodege,0.911,3587109,CAN,NS,Antigonish,142.166.227.74,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,per:top_member_employee_of_org,per:top_member_employee_of_org,CORNELIUS VANDERBILT and NEW YORK Central Shore,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 21:34:50,2085236199,8/12/2016 21:29:46,false,prodege,0.8973,14094962,USA,MN,Orr,173.29.114.122,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,NONE,NONE,N/A,"He only claimed a New York-based company, so it's not clear if he lived there",10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 22:51:25,2085283135,8/12/2016 22:49:07,false,clixsense,0.9019,17950689,GBR,"","",51.6.19.169,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,NONE,NONE,N/A,none are relevant,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 22:51:33,2085283219,8/12/2016 22:49:39,false,clixsense,0.9175,25486037,CAN,ON,Scarborough,108.168.77.229,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,NONE,NONE,N/A,The term NEW YORK in the sentence is part of the name of the Railroad CORNELIUS VANDERBILT has created.,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 22:58:39,2085288427,8/12/2016 22:56:55,false,neodev,0.8923,20929875,USA,MA,Brighton,96.233.17.152,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,org:place_of_headquarters,org:place_of_headquarters,CORNELIUS VANDERBILT and his NEW YORK Central and Hudson River Railroad,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 23:00:58,2085290291,8/12/2016 22:59:06,false,clixsense,0.9002,30777913,GBR,"","",82.33.51.195,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,org:subsidiaries,org:subsidiaries,CORNELIUS VANDERBILT NEW YORK River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628225,8/12/2016 23:07:01,2085295640,8/12/2016 23:01:55,false,neodev,0.9097,18881135,CAN,NB,Saint George,174.119.194.25,10,14,12,16,CORNELIUS VANDERBILT,NEW YORK,per:top_member_employee_of_org,per:top_member_employee_of_org,CORNELIUS VANDERBILT and his NEW YORK Central and Hudson River Railroad,N/A,10,,14,,12,,16,,,,"per:place_of_death,per:places_of_residence",,,UAD-A-1241,Lake Shore and Michigan Southern Railway : 1869-1914 Around 1877 Cornelius Vanderbilt and his New York Central and Hudson River Railroad gained a majority of stock of the Lake Shore and Michigan Southern Railway .,,,Cornelius Vanderbilt,New York
1018628226,8/12/2016 19:51:03,2085140271,8/12/2016 19:50:53,false,prodege,0.9489,28774264,USA,NY,New York,69.193.149.162,25,34,27,35,SILVIO BERLUSCONI,MEDIASET,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",his empire,N/A,25,,34,,27,,35,,,,"org:subsidiaries,per:founded_org",,,UAD-A-1392,"MILAN , Italy 2007-11-19 14 : 18 : 25 UTC A Italian court on Monday threw out a charge of false accounting against former Premier Silvio Berlusconi filed last month in connection with his Mediaset empire 's purchase of rights for TV movies .",,,Silvio Berlusconi,Mediaset
1018628226,8/12/2016 20:25:14,2085178203,8/12/2016 20:24:48,false,instagc,0.9227,20312760,GBR,K1,Oldham,2.99.254.141,25,34,27,35,SILVIO BERLUSCONI,MEDIASET,per:employee_or_member_of,per:employee_or_member_of,Premier SILVIO BERLUSCONI with MEDIASET,N/A,25,,34,,27,,35,,,,"org:subsidiaries,per:founded_org",,,UAD-A-1392,"MILAN , Italy 2007-11-19 14 : 18 : 25 UTC A Italian court on Monday threw out a charge of false accounting against former Premier Silvio Berlusconi filed last month in connection with his Mediaset empire 's purchase of rights for TV movies .",,,Silvio Berlusconi,Mediaset
