_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1020756307,8/19/2016 07:54:16,2091403891,8/19/2016 07:53:37,false,clixsense,0.9432,24835873,GBR,H9,London,92.0.245.14,21,2,23,5,ANGELO MOZILO,COUNTRYWIDE FINANCIAL CORP.,per:top_member_employee_of_org,per:top_member_employee_of_org,"COUNTRYWIDE FINANCIAL CORP. rose $ 1.51 , or 7.7 percent , to $ 21.39 after its chief executive , ANGELO MOZILO",N/A,21,,2,,23,,5,,,,"per:founded_org,per:top_member_employee_of_org",,,UAD-A-1412,"Mortgage lender Countrywide Financial Corp. rose $ 1.51 , or 7.7 percent , to $ 21.39 after its chief executive , Angelo Mozilo , late Tuesday gave a positive forecast for his company .",,,Angelo Mozilo,Countrywide Financial Corp.
1020756307,8/19/2016 07:54:54,2091404322,8/19/2016 07:54:11,false,prodege,0.9378,23930372,GBR,"","",51.9.226.96,21,2,23,5,ANGELO MOZILO,COUNTRYWIDE FINANCIAL CORP.,per:top_member_employee_of_org,per:top_member_employee_of_org,COUNTRYWIDE FINANCIAL CORP. chief executive ANGELO MOZILO,N/A,21,,2,,23,,5,,,,"per:founded_org,per:top_member_employee_of_org",,,UAD-A-1412,"Mortgage lender Countrywide Financial Corp. rose $ 1.51 , or 7.7 percent , to $ 21.39 after its chief executive , Angelo Mozilo , late Tuesday gave a positive forecast for his company .",,,Angelo Mozilo,Countrywide Financial Corp.
1020756307,8/19/2016 07:54:54,2091404324,8/19/2016 07:54:21,false,elite,0.9128,39116490,USA,DE,Wilmington,162.223.93.194,21,2,23,5,ANGELO MOZILO,COUNTRYWIDE FINANCIAL CORP.,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",chief executive,N/A,21,,2,,23,,5,,,,"per:founded_org,per:top_member_employee_of_org",,,UAD-A-1412,"Mortgage lender Countrywide Financial Corp. rose $ 1.51 , or 7.7 percent , to $ 21.39 after its chief executive , Angelo Mozilo , late Tuesday gave a positive forecast for his company .",,,Angelo Mozilo,Countrywide Financial Corp.
1020756307,8/19/2016 07:55:48,2091405057,8/19/2016 07:55:11,false,neodev,0.9431,18215885,GBR,L9,Sheffield,146.200.14.207,21,2,23,5,ANGELO MOZILO,COUNTRYWIDE FINANCIAL CORP.,per:top_member_employee_of_org,per:top_member_employee_of_org,chief executive,N/A,21,,2,,23,,5,,,,"per:founded_org,per:top_member_employee_of_org",,,UAD-A-1412,"Mortgage lender Countrywide Financial Corp. rose $ 1.51 , or 7.7 percent , to $ 21.39 after its chief executive , Angelo Mozilo , late Tuesday gave a positive forecast for his company .",,,Angelo Mozilo,Countrywide Financial Corp.
1020756307,8/19/2016 08:20:47,2091426364,8/19/2016 08:19:28,false,instagc,0.9486,13095205,USA,"","",75.86.108.83,21,2,23,5,ANGELO MOZILO,COUNTRYWIDE FINANCIAL CORP.,per:top_member_employee_of_org,per:top_member_employee_of_org,COUNTRYWIDE FINANCIAL CORP. rose $ 1.51 or 7.7 percent to $ 21.39 after its chief executive ANGELO MOZILO,N/A,21,,2,,23,,5,,,,"per:founded_org,per:top_member_employee_of_org",,,UAD-A-1412,"Mortgage lender Countrywide Financial Corp. rose $ 1.51 , or 7.7 percent , to $ 21.39 after its chief executive , Angelo Mozilo , late Tuesday gave a positive forecast for his company .",,,Angelo Mozilo,Countrywide Financial Corp.
1020756308,8/18/2016 23:12:41,2090761975,8/18/2016 23:11:30,false,tremorgames,0.98,36826029,CAN,ON,Ottawa,70.24.42.236,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,AIR FRANCE-KLM Chairman JEAN-CYRIL SPINETTA,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:16:11,2090765777,8/18/2016 23:14:50,false,neodev,0.9268,39151155,USA,MA,Brookline,98.229.108.26,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:17:57,2090767680,8/18/2016 23:16:27,false,instagc,0.9229,18672993,CAN,BC,Vancouver,76.77.82.83,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",AIR FRANCE-KLM Chairman JEAN-CYRIL SPINETTA,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:18:19,2090768082,8/18/2016 23:17:59,false,neodev,0.9586,11460728,CAN,BC,Burnaby,70.79.16.165,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:19:27,2090769185,8/18/2016 23:19:14,false,prodege,0.9679,36489962,USA,AL,Ozark,96.47.83.133,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:22:28,2090772355,8/18/2016 23:22:16,false,prodege,0.9567,4316379,CAN,ON,Windsor,198.91.218.68,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,AIR FRANCE-KLM Chairman JEAN-CYRIL SPINETTA,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:27:55,2090777969,8/18/2016 23:27:40,false,instagc,0.9625,15577915,USA,IL,Waltonville,208.70.36.12,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:29:01,2090778992,8/18/2016 23:28:51,false,instagc,0.9405,36851940,CAN,"","",104.205.183.120,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:41:18,2090791234,8/18/2016 23:40:56,false,elite,0.9685,31883685,GBR,B1,Bolton,2.98.55.185,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:44:22,2090794252,8/18/2016 23:44:08,false,clixsense,0.9465,31738779,CAN,QC,Montréal,76.68.233.212,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,AIR FRANCE-KLM Chairman JEAN-CYRIL,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:49:26,2090799363,8/18/2016 23:49:11,false,prodege,0.9216,3587109,CAN,NS,Cross Roads Country Harbour,142.166.226.144,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:employee_or_member_of,per:employee_or_member_of,AIR FRANCE-KLM Chairman JEAN-CYRIL SPINETTA,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:56:01,2090806597,8/18/2016 23:55:50,false,tremorgames,0.9166,22222103,AUS,07,Southbank,101.181.163.32,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:57:36,2090808290,8/18/2016 23:57:18,false,prodege,0.916,38770881,CAN,BC,Burnaby,162.156.184.47,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org per:employee_or_member_of,"per:employee_or_member_of
per:top_member_employee_of_org",AIR FRANCE-KLM Chairman JEAN-CYRIL SPINETTA,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/18/2016 23:57:39,2090808348,8/18/2016 23:47:27,false,clixsense,0.9224,21875134,GBR,"","",51.9.18.55,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756308,8/19/2016 00:07:15,2090817923,8/19/2016 00:06:40,false,neodev,0.9426,30504276,CAN,ON,Sudbury,66.103.54.173,3,0,5,2,JEAN-CYRIL SPINETTA,AIR FRANCE-KLM,per:top_member_employee_of_org,per:top_member_employee_of_org,AIR FRANCE-KLM Chairman,N/A,3,,0,,5,,2,,,,"per:top_member_employee_of_org,per:employee_or_member_of",,,UAD-A-0058,Air France-KLM Chairman Jean-Cyril Spinetta had earlier said his airline did not envisage going after Alitalia .,,,Jean-Cyril Spinetta,Air France-KLM
1020756309,8/18/2016 23:18:36,2090768335,8/18/2016 23:18:16,false,tremorgames,0.98,36826029,CAN,ON,Ottawa,70.24.42.236,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,CIRCOSTA was convicted of ASSAULT,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:22:26,2090772319,8/18/2016 23:22:06,false,prodege,0.9679,36489962,USA,AL,Ozark,96.47.83.133,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,was convicted of,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:24:35,2090774587,8/18/2016 23:22:48,false,neodev,0.9586,11460728,CAN,BC,Burnaby,70.79.16.165,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,was convicted of,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:24:35,2090774589,8/18/2016 23:24:22,false,prodege,0.9567,4316379,CAN,ON,Windsor,198.91.218.68,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,ANTHONY CIRCOSTA was convicted of ASSAULT,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:26:54,2090776865,8/18/2016 23:26:45,false,instagc,0.9229,18672993,CAN,BC,Vancouver,76.77.82.83,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,ANTHONY CIRCOSTA convicted ASSAULT,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:32:58,2090783040,8/18/2016 23:32:30,false,instagc,0.9625,15577915,USA,IL,Waltonville,208.70.36.12,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,convicted,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:46:49,2090796806,8/18/2016 23:45:31,false,elite,0.9685,31883685,GBR,B1,Bolton,2.98.55.185,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,convicted of,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:49:02,2090798933,8/18/2016 23:48:51,false,clixsense,0.9465,31738779,CAN,QC,Montréal,76.68.233.212,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,ANTHONY CIRCOSTA was convicted of ASSAULT,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:52:10,2090802474,8/18/2016 23:51:50,false,prodege,0.9216,3587109,CAN,NS,Cross Roads Country Harbour,142.166.226.144,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,ANTHONY CIRCOSTA convicted of ASSAULT,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/18/2016 23:57:49,2090808543,8/18/2016 23:57:43,false,tremorgames,0.9166,22222103,AUS,07,Southbank,101.181.163.32,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,convicted,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/19/2016 00:12:08,2090822186,8/19/2016 00:11:34,false,neodev,0.9426,30504276,CAN,ON,Sudbury,66.103.54.173,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,was convicted of,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/19/2016 00:18:36,2090829332,8/19/2016 00:18:13,false,neodev,0.974,16854635,USA,OH,Lakewood,70.187.74.147,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,ANTHONY CIRCOSTA was convicted of ASSAULT,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/19/2016 00:21:49,2090833086,8/19/2016 00:21:34,false,instagc,0.9861,18969291,USA,NY,Forest Hills,24.42.118.78,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,convicted,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/19/2016 00:22:41,2090834134,8/19/2016 00:22:24,false,clixsense,0.9479,39071827,CAN,QC,Montréal,70.80.131.245,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,was convicted of ASSAULT,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756309,8/19/2016 00:23:25,2090834955,8/19/2016 00:21:58,false,elite,0.9195,39017656,CAN,BC,Kelowna,174.4.58.160,4,9,6,10,ANTHONY CIRCOSTA,ASSAULT,per:charges,per:charges,convicted of,N/A,4,,9,,6,,10,,,,per:charges,,,UAD-U-0083,"At age 13 , Anthony Circosta was convicted of assault for shooting another boy in the arm with a BB gun , a shot that did not break the skin .",,,Anthony Circosta,assault
1020756310,8/19/2016 13:50:13,2091744733,8/19/2016 13:49:52,false,prodege,0.9577,10959404,USA,CA,North Hollywood,108.217.110.26,8,40,10,43,TONY RANDALL,NEW YORK CITY,NONE,NONE,N/A,they go to new york,8,,40,,10,,43,,,,"per:places_of_residence,per:place_of_death",,,UAD-A-1620,"Plot The three married men , George ( Tony Randall ) , Doug ( Howard Duff ) , and Howie ( Howard Morris ) , and divorcé Fred ( James Garner ) , are friends who commute to work in New York City on the same train .",,,Tony Randall,New York City
1020756310,8/19/2016 14:19:25,2091783000,8/19/2016 14:18:41,false,prodege,0.96,24403612,CAN,ON,Bowmanville,99.252.198.102,8,40,10,43,TONY RANDALL,NEW YORK CITY,NONE,NONE,N/A,none of the above fit,8,,40,,10,,43,,,,"per:places_of_residence,per:place_of_death",,,UAD-A-1620,"Plot The three married men , George ( Tony Randall ) , Doug ( Howard Duff ) , and Howie ( Howard Morris ) , and divorcé Fred ( James Garner ) , are friends who commute to work in New York City on the same train .",,,Tony Randall,New York City
1020756310,8/19/2016 14:48:37,2091821865,8/19/2016 14:47:42,false,neodev,0.9363,18881135,CAN,NB,Saint George,174.119.194.25,8,40,10,43,TONY RANDALL,NEW YORK CITY,per:origin,per:origin,TONY RANDALL work in NEW YORK CITY,N/A,8,,40,,10,,43,,,,"per:places_of_residence,per:place_of_death",,,UAD-A-1620,"Plot The three married men , George ( Tony Randall ) , Doug ( Howard Duff ) , and Howie ( Howard Morris ) , and divorcé Fred ( James Garner ) , are friends who commute to work in New York City on the same train .",,,Tony Randall,New York City
