_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,b1val,b2val,e1val,e2val,factor1,factor2,relations,rellist,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1,step_2b_if_you_selected_none_in_step_1_explain_why,b1,b1val_gold,b2,b2val_gold,e1,e1val_gold,e2,e2val_gold,factor1_gold,factor2_gold,relation,relations_gold,rellist_gold,sent_id,sentence,step_2a_copy__paste_only_the_words_from_the_sentence_that_express_the_relation_you_selected_in_step1_gold,step_2b_if_you_selected_none_in_step_1_explain_why_gold,term1,term2
1027994177,8/29/2016 16:38:19,2102128354,8/29/2016 16:35:10,false,neodev,0.9303,20929875,USA,MA,Brighton,96.233.17.152,19,13,21,15,DAVE NAVARRO,CAMP FREDDY,per:employee_or_member_of,per:employee_or_member_of,CAMP FREDDY members Chris Chaney and DAVE NAVARRO,N/A,19,,13,,21,,15,,,,per:alternate_names,,,UAD-U-0683,"There were performances by Chester Bennington , lead singer for Linkin Park , Camp Freddy members Chris Chaney and Dave Navarro , Stephen Perkins of Jane 's Addiction and Billy Morrison of the Cult .",,,Dave Navarro,Camp Freddy
1027994177,8/29/2016 16:41:33,2102132243,8/29/2016 16:41:12,false,clixsense,0.9265,24835873,GBR,A8,Blackburn,92.23.181.97,19,13,21,15,DAVE NAVARRO,CAMP FREDDY,NONE,NONE,N/A,Unrelated,19,,13,,21,,15,,,,per:alternate_names,,,UAD-U-0683,"There were performances by Chester Bennington , lead singer for Linkin Park , Camp Freddy members Chris Chaney and Dave Navarro , Stephen Perkins of Jane 's Addiction and Billy Morrison of the Cult .",,,Dave Navarro,Camp Freddy
1027994177,8/29/2016 16:50:55,2102141393,8/29/2016 16:49:13,false,neodev,0.9338,20306047,GBR,I9,Norwich,92.14.17.197,19,13,21,15,DAVE NAVARRO,CAMP FREDDY,per:employee_or_member_of,per:employee_or_member_of,members,N/A,19,,13,,21,,15,,,,per:alternate_names,,,UAD-U-0683,"There were performances by Chester Bennington , lead singer for Linkin Park , Camp Freddy members Chris Chaney and Dave Navarro , Stephen Perkins of Jane 's Addiction and Billy Morrison of the Cult .",,,Dave Navarro,Camp Freddy
1027994177,8/29/2016 16:55:40,2102146191,8/29/2016 16:55:16,false,clixsense,0.9228,22984878,CAN,ON,Kingston,67.193.188.99,19,13,21,15,DAVE NAVARRO,CAMP FREDDY,per:employee_or_member_of,per:employee_or_member_of,members,N/A,19,,13,,21,,15,,,,per:alternate_names,,,UAD-U-0683,"There were performances by Chester Bennington , lead singer for Linkin Park , Camp Freddy members Chris Chaney and Dave Navarro , Stephen Perkins of Jane 's Addiction and Billy Morrison of the Cult .",,,Dave Navarro,Camp Freddy
1027994177,8/29/2016 17:08:43,2102158596,8/29/2016 17:07:06,false,elite,0.9432,31883685,GBR,I2,Manchester,2.98.53.208,19,13,21,15,DAVE NAVARRO,CAMP FREDDY,per:employee_or_member_of,per:employee_or_member_of,CAMP FREDDY members,N/A,19,,13,,21,,15,,,,per:alternate_names,,,UAD-U-0683,"There were performances by Chester Bennington , lead singer for Linkin Park , Camp Freddy members Chris Chaney and Dave Navarro , Stephen Perkins of Jane 's Addiction and Billy Morrison of the Cult .",,,Dave Navarro,Camp Freddy
1027994178,8/30/2016 02:32:59,2102697078,8/30/2016 02:32:16,false,neodev,0.9443,23017572,USA,CA,San Jose,23.27.249.188,10,16,12,17,CARLA BRUNI,FRANCE,NONE,NONE,N/A,there are not valid relations for the terms in the sentence,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 03:28:12,2102727307,8/30/2016 03:27:35,false,neodev,0.9303,11460728,CAN,BC,Burnaby,70.79.16.165,10,16,12,17,CARLA BRUNI,FRANCE,NONE,NONE,N/A,There is no relation in between the terms,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 03:58:19,2102741229,8/30/2016 03:57:56,false,elite,0.9118,38416468,USA,DE,Wilmington,104.237.225.84,10,16,12,17,CARLA BRUNI,FRANCE,per:places_of_residence,per:places_of_residence,returned to,N/A,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 04:13:09,2102746237,8/30/2016 04:11:57,false,clixsense,0.9482,25486037,CAN,ON,Scarborough,108.168.77.229,10,16,12,17,CARLA BRUNI,FRANCE,NONE,NONE,N/A,"The ""she"" in the sentence does not refer to ""CARLA BRUNI"", the ""she"" in the sentence was someone that lived with CARLA BRUNI and returned to FRANCE to start an acting career.",10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 04:18:42,2102748196,8/30/2016 04:17:25,false,prodege,0.9482,3572312,CAN,ON,Markham,135.23.254.206,10,16,12,17,CARLA BRUNI,FRANCE,NONE,NONE,N/A,Carla Bruni was in New York and had no connection to France in the statement,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 04:19:03,2102748311,8/30/2016 04:18:18,false,clixsense,0.9262,30681826,GBR,H9,London,86.143.187.229,10,16,12,17,CARLA BRUNI,FRANCE,per:places_of_residence,per:places_of_residence,CARLA BRUNI returned FRANCE,N/A,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 04:49:54,2102758592,8/30/2016 04:48:56,false,bitcoinget,0.9313,28503763,USA,CA,San Francisco,107.217.187.33,10,16,12,17,CARLA BRUNI,FRANCE,NONE,NONE,N/A,it wasn't carla that moved to france,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 04:55:31,2102760871,8/30/2016 04:54:51,false,elite,0.9278,22389656,USA,CA,Tulare,99.95.254.23,10,16,12,17,CARLA BRUNI,FRANCE,per:origin,per:origin,but returned to,N/A,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 05:09:21,2102766445,8/30/2016 05:09:09,false,clixsense,0.9228,22984878,CAN,ON,Kingston,67.193.188.99,10,16,12,17,CARLA BRUNI,FRANCE,per:places_of_residence,per:places_of_residence,returned,N/A,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 05:57:40,2102795798,8/30/2016 05:56:01,false,vivatic,0.8918,39397789,GBR,M3,Chard,86.182.174.48,10,16,12,17,CARLA BRUNI,FRANCE,NONE,NONE,N/A,"Its not talking about carla bruni, just someone who lived with her",10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 06:23:34,2102819463,8/30/2016 06:18:46,false,clixsense,0.909,6488338,USA,HI,Kapolei,76.172.50.185,10,16,12,17,CARLA BRUNI,FRANCE,per:places_of_residence per:origin,"per:places_of_residence
per:origin",returned to,N/A,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 07:12:07,2102838122,8/30/2016 07:11:07,false,neodev,0.956,11001780,AUS,07,Aspendale,144.132.2.146,10,16,12,17,CARLA BRUNI,FRANCE,NONE,NONE,N/A,There is no relation between the two words in the sentence.,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 08:02:38,2102856059,8/30/2016 08:02:23,false,clixsense,0.936,6524027,USA,PA,West Chester,100.14.88.246,10,16,12,17,CARLA BRUNI,FRANCE,per:places_of_residence,per:places_of_residence,returned to,N/A,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 08:22:00,2102861265,8/30/2016 08:21:02,false,elite,0.9091,39107980,USA,NY,Buffalo,192.3.224.139,10,16,12,17,CARLA BRUNI,FRANCE,per:places_of_residence,per:places_of_residence,returned to,N/A,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994178,8/30/2016 08:37:50,2102866739,8/30/2016 08:36:30,false,elite,0.8667,35496876,GBR,"","",188.227.179.179,10,16,12,17,CARLA BRUNI,FRANCE,per:places_of_residence org:subsidiaries,"org:subsidiaries
per:places_of_residence",returned to acting career,N/A,10,,16,,12,,17,,,,"per:origin,per:places_of_residence",,,UAD-A-0707,"For a time she lived in New York City with Carla Bruni , but returned to France to start an acting career .",,,Carla Bruni,France
1027994179,8/30/2016 00:07:55,2102597850,8/30/2016 00:05:59,false,clixsense,0.9167,17950689,GBR,"","",51.6.19.169,2,0,4,1,RICHARD DALEY,CHICAGO,NONE,NONE,N/A,none are right,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 00:08:54,2102598475,8/30/2016 00:08:36,false,prodege,0.9409,10959404,USA,CA,North Hollywood,108.217.110.26,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org,per:top_member_employee_of_org,Mayor,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 02:31:58,2102696602,8/30/2016 02:31:29,false,neodev,0.9443,23017572,USA,CA,San Jose,23.27.249.188,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org,per:top_member_employee_of_org,CHICAGO Mayor RICHARD DALEY,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 03:26:48,2102726568,8/30/2016 03:26:15,false,neodev,0.9303,11460728,CAN,BC,Burnaby,70.79.16.165,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org,per:top_member_employee_of_org,CHICAGO Mayor RICHARD DALEY,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 03:57:06,2102740667,8/30/2016 03:56:52,false,elite,0.9118,38416468,USA,DE,Wilmington,104.237.225.84,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org per:employee_or_member_of,"per:employee_or_member_of
per:top_member_employee_of_org",Mayor,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 04:10:48,2102745476,8/30/2016 04:09:38,false,clixsense,0.9482,25486037,CAN,ON,Scarborough,108.168.77.229,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org,per:top_member_employee_of_org,CHICAGO Mayor RICHARD DALEY,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 04:16:24,2102747428,8/30/2016 04:15:49,false,clixsense,0.9262,30681826,GBR,H9,London,86.143.187.229,2,0,4,1,RICHARD DALEY,CHICAGO,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",CHICAGO Mayor RICHARD DALEY,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 04:17:03,2102747664,8/30/2016 04:16:48,false,prodege,0.9482,3572312,CAN,ON,Markham,135.23.254.206,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org,per:top_member_employee_of_org,Mayor,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 04:48:41,2102758136,8/30/2016 04:44:09,false,bitcoinget,0.9313,28503763,USA,CA,San Francisco,107.217.187.33,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org,per:top_member_employee_of_org,Mayor,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 04:54:19,2102760417,8/30/2016 04:53:57,false,elite,0.9278,22389656,USA,CA,Tulare,99.95.254.23,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org,per:top_member_employee_of_org,Mayor,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 05:08:55,2102766201,8/30/2016 05:08:46,false,clixsense,0.9228,22984878,CAN,ON,Kingston,67.193.188.99,2,0,4,1,RICHARD DALEY,CHICAGO,per:places_of_residence,per:places_of_residence,CHICAGO Mayor,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 05:17:49,2102770085,8/30/2016 05:17:04,false,prodege,0.8654,38647352,USA,MN,Minneapolis,167.177.39.7,2,0,4,1,RICHARD DALEY,CHICAGO,,"org:subsidiaries
per:places_of_residence",Chicago Mayor,,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 05:54:45,2102792761,8/30/2016 05:53:02,false,vivatic,0.8918,39397789,GBR,M3,Chard,86.182.174.48,2,0,4,1,RICHARD DALEY,CHICAGO,per:employee_or_member_of per:top_member_employee_of_org,"per:employee_or_member_of
per:top_member_employee_of_org",CHICAGO Mayor RICHARD DALEY,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 06:05:05,2102803945,8/30/2016 05:50:04,false,clixsense,0.909,6488338,USA,HI,Kapolei,76.172.50.185,2,0,4,1,RICHARD DALEY,CHICAGO,per:top_member_employee_of_org per:employee_or_member_of per:places_of_residence,"per:employee_or_member_of
per:top_member_employee_of_org
per:places_of_residence",Mayor,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994179,8/30/2016 06:08:50,2102807346,8/30/2016 06:06:57,false,prodege,0.8619,39394752,USA,MD,Glen Burnie,71.166.56.117,2,0,4,1,RICHARD DALEY,CHICAGO,org:place_of_headquarters per:employee_or_member_of per:top_member_employee_of_org per:places_of_residence,"org:place_of_headquarters
per:employee_or_member_of
per:top_member_employee_of_org
per:places_of_residence",CHICAGO Mayor RICHARD DALEY,N/A,2,,0,,4,,1,,,,"per:employee_or_member_of,per:place_of_death",,,UAD-A-0481,Chicago Mayor Richard Daley also urged caution .,,,Richard Daley,Chicago
1027994180,8/29/2016 15:32:30,2102058098,8/29/2016 15:32:13,false,prodege,0.9857,3587109,CAN,NS,Havre Boucher,142.166.91.124,16,4,18,5,BILL CLINTON,ARKANSAS,per:employee_or_member_of,per:employee_or_member_of,ARKANSAS BILL CLINTON,N/A,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 15:33:50,2102060153,8/29/2016 15:33:27,false,instagc,0.9714,29411108,USA,OH,Fairfield,24.210.179.167,16,4,18,5,BILL CLINTON,ARKANSAS,NONE,NONE,N/A,"No relation, name of state and person.",16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 15:40:51,2102070689,8/29/2016 15:40:21,false,elite,0.9726,30312592,CAN,ON,Sudbury,66.103.54.173,16,4,18,5,BILL CLINTON,ARKANSAS,NONE,NONE,N/A,No relation to any of the statements provided,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 15:47:25,2102077548,8/29/2016 15:46:45,false,clixsense,0.9464,19638651,USA,SC,Lexington,172.74.237.65,16,4,18,5,BILL CLINTON,ARKANSAS,NONE,NONE,N/A,ARKANSAS supported BILL CLINTON; that is the only relationship expressed in the sentence.,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 15:49:23,2102079195,8/29/2016 15:48:51,false,gifthulk,0.9117,18666417,USA,PA,Meadville,72.23.223.188,16,4,18,5,BILL CLINTON,ARKANSAS,per:places_of_residence per:origin,"per:places_of_residence
per:origin",ARKANSAS BILL CLINTON,N/A,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 15:52:41,2102082145,8/29/2016 15:51:59,false,prodege,0.9458,13300986,CAN,AB,Edmonton,174.3.24.150,16,4,18,5,BILL CLINTON,ARKANSAS,NONE,NONE,N/A,no relation is expressed,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 15:56:00,2102085087,8/29/2016 15:55:31,false,neodev,0.9496,30504276,CAN,ON,Sudbury,66.103.54.173,16,4,18,5,BILL CLINTON,ARKANSAS,NONE,NONE,N/A,Doesn't fit any statement,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 16:00:56,2102089580,8/29/2016 16:00:37,false,clixsense,0.9075,35394287,CAN,NL,Stephenville,24.222.211.159,16,4,18,5,BILL CLINTON,ARKANSAS,per:origin,per:origin,ARKANSAS BILL CLINTON,N/A,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 16:03:13,2102091705,8/29/2016 16:01:56,false,prodege,0.941,27934334,GBR,H9,London,86.187.170.197,16,4,18,5,BILL CLINTON,ARKANSAS,NONE,NONE,N/A,Arkansas voted for Bill Clinton twice in presidential elections.,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 16:04:51,2102093415,8/29/2016 16:04:13,false,neodev,0.9274,18881135,CAN,NB,Saint George,174.119.194.25,16,4,18,5,BILL CLINTON,ARKANSAS,per:employee_or_member_of,per:employee_or_member_of,ARKANSAS went for BILL CLINTON twice,N/A,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
1027994180,8/29/2016 16:05:11,2102093830,8/29/2016 16:04:17,false,prodege,0.9372,36501503,USA,MN,Hugo,156.98.134.224,16,4,18,5,BILL CLINTON,ARKANSAS,NONE,NONE,N/A,Election results,16,,4,,18,,5,,,,"per:employee_or_member_of,per:place_of_birth,per:places_of_residence",,,UAD-A-1401,"Missouri , Kentucky , Arkansas and Ohio all went for Jimmy Carter in 1976 and for Bill Clinton twice .",,,Bill Clinton,Arkansas
