HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.sent_id,Input.relation,Input.term1,Input.b1,Input.e1,Input.term2,Input.b2,Input.e2,Input.sentence,Input.baseline,Input.confidence,Input.sen_len,Answer.Q1,Answer.Q1text,Answer.Q2a,Answer.Q2b,Answer.b1val,Answer.b2val,Answer.e1val,Answer.e2val,Answer.factor1,Answer.factor2,Approve,Reject
37VHPF5VYCFC33M6S7BKUM86OPIC84,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:46 PDT 2017,,,3RXCAC0YIS1R7ZZ5KVC59XP5WHZ8GJ,A37XJVQF62ZYC,Approved,Sat Sep 23 10:04:53 PDT 2017,Sat Sep 23 10:05:13 PDT 2017,Sat Sep 30 10:05:13 PDT 2017,Mon Sep 25 08:46:08 PDT 2017,,,20,100% (100/100),100% (100/100),0% (0/0),5b17bda880bd84b074d009414da27ea4aefb9d1de65a4777695057cd3eadc134:19-20:13-14,per:employee_or_member_of,Inouye,13,14,Hawaii,19,20,"Clinton won the endorsement of the state 's largest union , the 43,000-member Hawaii Government Employees Association , and Inouye , the dean of Hawaii politics .",1,0.8,27,none,none,{},The relationship between the terms is not explicitly expressed.,13,19,14,20,INOUYE,HAWAII,,
37VHPF5VYCFC33M6S7BKUM86OPIC84,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:46 PDT 2017,,,3SB4CE2TJW7GC9NA63WNTAVVPZAAX4,A2EELTS09HUTSF,Approved,Mon Sep 25 09:10:37 PDT 2017,Mon Sep 25 09:12:16 PDT 2017,Mon Oct 02 09:12:16 PDT 2017,2017-10-02 16:12:18 UTC,,,99,17% (16/96),17% (16/96),0% (0/0),5b17bda880bd84b074d009414da27ea4aefb9d1de65a4777695057cd3eadc134:19-20:13-14,per:employee_or_member_of,Inouye,13,14,Hawaii,19,20,"Clinton won the endorsement of the state 's largest union , the 43,000-member Hawaii Government Employees Association , and Inouye , the dean of Hawaii politics .",1,0.8,27,org:alternate_names,org:alternate_names,{},{},13,19,14,20,INOUYE,HAWAII,,
37VHPF5VYCFC33M6S7BKUM86OPIC84,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,18,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:46 PDT 2017,,,3TPZPLC3M1OBJFMYBX7WCPVMHM9P3R,A3L5M80U6TSFJO,Approved,Sat Sep 23 04:12:49 PDT 2017,Sat Sep 23 04:13:43 PDT 2017,Sat Sep 30 04:13:43 PDT 2017,Mon Sep 25 08:46:26 PDT 2017,,,54,100% (37/37),100% (37/37),0% (0/0),5b17bda880bd84b074d009414da27ea4aefb9d1de65a4777695057cd3eadc134:19-20:13-14,per:employee_or_member_of,Inouye,13,14,Hawaii,19,20,"Clinton won the endorsement of the state 's largest union , the 43,000-member Hawaii Government Employees Association , and Inouye , the dean of Hawaii politics .",1,0.8,27,org:place_of_headquarters,org:place_of_headquarters,INOUYE the dean of Hawaii politics,{},13,19,14,20,INOUYE,HAWAII,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3AWETUDC934KNM6NJ9CL7TZPA3WIZO,A37XJVQF62ZYC,Approved,Sat Sep 23 09:23:41 PDT 2017,Sat Sep 23 09:24:11 PDT 2017,Sat Sep 30 09:24:11 PDT 2017,Mon Sep 25 08:46:06 PDT 2017,,,30,100% (100/100),100% (100/100),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,none,none,{},The relationship between the terms is not explicitly expressed.,7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3CPLWGV3MPBXVWZ1CRVEZDTDHZA9NO,A271JEOKZV8ZXH,Approved,Sat Sep 23 13:14:59 PDT 2017,Sat Sep 23 13:15:20 PDT 2017,Sat Sep 30 13:15:20 PDT 2017,Mon Sep 25 08:45:27 PDT 2017,,,21,99% (92/93),99% (92/93),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:employee_or_member_of|per:top_member_employee_of_org,per:top_member_employee_of_org per:employee_or_member_of,President,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3DYGAII7PMK3QGS098JSPXOXRABQPB,AQOGPGGVR2RIA,Approved,Fri Sep 22 11:46:36 PDT 2017,Fri Sep 22 11:47:09 PDT 2017,Fri Sep 29 11:47:09 PDT 2017,Mon Sep 25 08:48:48 PDT 2017,,,33,100% (58/58),100% (58/58),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:employee_or_member_of|per:top_member_employee_of_org,per:top_member_employee_of_org per:employee_or_member_of,Iranian President,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3EG49X351VOFP7B7GQFBD5T9TDSX63,A563JDEQMNQTI,Approved,Sat Sep 23 23:13:56 PDT 2017,Sat Sep 23 23:15:01 PDT 2017,Sat Sep 30 23:15:01 PDT 2017,Mon Sep 25 08:48:11 PDT 2017,,,65,93% (38/41),93% (38/41),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,none,none,{},can't tell relation from highlighted words,7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3GLB5JMZFY73OUVW13NLVP367CWGD5,A3HTDIOZQ4ADI3,Approved,Mon Sep 25 10:52:15 PDT 2017,Mon Sep 25 10:52:50 PDT 2017,Mon Oct 02 10:52:50 PDT 2017,2017-10-02 17:53:38 UTC,,,35,100% (56/56),100% (56/56),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:employee_or_member_of,per:employee_or_member_of,needed nuclear programme,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3IQ1VMJRYUWQBD5C3NQ9D79DIW79A8,A2WP3WEYA1SQCA,Approved,Mon Sep 25 11:02:58 PDT 2017,Mon Sep 25 11:03:42 PDT 2017,Mon Oct 02 11:03:42 PDT 2017,2017-10-02 18:04:38 UTC,,,44,100% (44/44),100% (38/38),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:employee_or_member_of|per:top_member_employee_of_org,per:top_member_employee_of_org per:employee_or_member_of,Iranian President MAHMOUD AHMADINEJAD,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3IUZPWIU1PJ7ZMR68PDQL5KKL30KWQ,A2BOXK0KVXGKPU,Approved,Fri Sep 22 13:01:39 PDT 2017,Fri Sep 22 13:02:06 PDT 2017,Fri Sep 29 13:02:06 PDT 2017,Mon Sep 25 08:45:35 PDT 2017,,,27,100% (60/60),100% (60/60),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:employee_or_member_of|per:top_member_employee_of_org,per:top_member_employee_of_org per:employee_or_member_of,Iranian President,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3KYQYYSHYWJRG7CUPM0T0YC8YPHDO1,A22VGT2F28LTWC,Approved,Fri Sep 22 08:22:03 PDT 2017,Fri Sep 22 08:24:15 PDT 2017,Fri Sep 29 08:24:15 PDT 2017,Mon Sep 25 08:45:18 PDT 2017,,,132,99% (87/88),99% (87/88),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:top_member_employee_of_org|per:places_of_residence,per:top_member_employee_of_org per:places_of_residence,Iranian,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3PJUZCGDJ7SCSPCX6P6VHG3IS4L899,A8NUCTL00M11Q,Approved,Sat Sep 23 04:40:08 PDT 2017,Sat Sep 23 04:40:31 PDT 2017,Sat Sep 30 04:40:31 PDT 2017,Mon Sep 25 08:48:27 PDT 2017,,,23,50% (200/400),33% (100/300),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,org:alternate_names|org:subsidiaries|org:place_of_headquarters|per:employee_or_member_of|per:founded_org|per:top_member_employee_of_org|per:alternate_names|per:cause_of_death,org:alternate_names org:place_of_headquarters per:founded_org per:alternate_names per:cause_of_death per:top_member_employee_of_org per:employee_or_member_of org:subsidiaries,controversial nuclear programme,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3PM8NZGV8ZS8ZPURVZT9JAA0TDJQX6,A7SM0NS3IFW96,Approved,Sat Sep 23 11:01:31 PDT 2017,Sat Sep 23 11:08:13 PDT 2017,Sat Sep 30 11:08:13 PDT 2017,Mon Sep 25 08:48:25 PDT 2017,,,402,96% (95/99),96% (95/99),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:employee_or_member_of|per:top_member_employee_of_org|per:cause_of_death,per:employee_or_member_of per:top_member_employee_of_org per:cause_of_death,said on,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3SKRO2GZ723EYLB3B1O5SFUQPWS1KL,A2EELTS09HUTSF,Approved,Mon Sep 25 09:23:49 PDT 2017,Mon Sep 25 09:30:37 PDT 2017,Mon Oct 02 09:30:37 PDT 2017,2017-10-02 16:31:18 UTC,,,408,17% (16/96),17% (16/96),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,org:place_of_headquarters|per:top_member_employee_of_org|per:places_of_residence|per:origin,org:place_of_headquarters per:top_member_employee_of_org per:origin per:places_of_residence,{},{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3TE3O85731K7AA6UKPXGYAQ9CM02RG,A3O8YXPG1HGUH0,Approved,Fri Sep 22 10:38:58 PDT 2017,Fri Sep 22 10:42:03 PDT 2017,Fri Sep 29 10:42:03 PDT 2017,Mon Sep 25 08:48:07 PDT 2017,,,185,100% (6/6),100% (1/1),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:employee_or_member_of|per:top_member_employee_of_org|per:charges|per:places_of_residence,per:employee_or_member_of per:top_member_employee_of_org per:charges per:places_of_residence,Iranian President MAHMOUD AHMADINEJAD,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3WOKGM4L72SXHNB0DACYLRSP41U0OJ,A1PQNUX4BZE5O0,Approved,Fri Sep 22 10:23:18 PDT 2017,Fri Sep 22 10:24:03 PDT 2017,Fri Sep 29 10:24:03 PDT 2017,Mon Sep 25 08:45:04 PDT 2017,,,45,100% (209/209),100% (91/91),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:employee_or_member_of|per:top_member_employee_of_org|per:places_of_residence,per:top_member_employee_of_org per:employee_or_member_of per:places_of_residence,"President needed 50,000 uranium nuclear programme",{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3X3OR7WPZ0C7TRD6VM9LMPUDSX68L8,A1T9DFT0XOO3V5,Approved,Fri Sep 22 17:44:14 PDT 2017,Fri Sep 22 17:44:56 PDT 2017,Fri Sep 29 17:44:56 PDT 2017,Mon Sep 25 08:45:07 PDT 2017,,,42,97% (58/60),97% (58/60),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,org:alternate_names|org:place_of_headquarters|per:employee_or_member_of|per:top_member_employee_of_org|per:alternate_names|per:cause_of_death|per:charges|per:children|per:places_of_residence|per:place_of_birth|per:place_of_death|per:schools_attended|per:origin|per:spouse|per:title|per:age,org:place_of_headquarters org:alternate_names per:alternate_names per:places_of_residence per:charges per:place_of_death per:origin per:title per:age per:spouse per:schools_attended per:place_of_birth per:children per:cause_of_death per:top_member_employee_of_org per:employee_or_member_of,President,{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3XM0HYN6NLBETD2V0HOSVGZJ8C7EPH,A394PCJZ22IIHV,Approved,Sat Sep 23 21:54:27 PDT 2017,Sat Sep 23 21:55:06 PDT 2017,Sat Sep 30 21:55:06 PDT 2017,Tue Sep 26 03:02:29 PDT 2017,Mon Sep 25 08:46:20 PDT 2017,,39,100% (28/28),100% (28/28),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,per:top_member_employee_of_org,per:top_member_employee_of_org,{},{},7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
3909MD9T2ZT0FGG7WCNLU2PVW58EFG,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:55 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:43 PDT 2017,,,3Z4XG4ZF4932TLUV95C9XJP0ZBMX8Z,AH4SMMFHDHK1L,Approved,Mon Sep 25 10:21:11 PDT 2017,Mon Sep 25 10:22:17 PDT 2017,Mon Oct 02 10:22:17 PDT 2017,2017-10-02 17:22:46 UTC,,,66,100% (81/81),100% (73/73),0% (0/0),d76716c705f9f067db09938eae2c89123120100337050cbf5c649d87f3e3bd70:2-4:7-8,per:place_of_birth,Mahmoud Ahmadinejad,7,8,Iran,2,4,"Iranian President Mahmoud Ahmadinejad said on Wednesday Iran needed to build 50,000 uranium enriching centrifuges for its controversial nuclear programme , the state-run IRNA news agency reported .",1,0.5,28,none,none,{},THERE IS NO RELATION BETWEEN THEM,7,2,8,4,MAHMOUD AHMADINEJAD,IRAN,,
39I4RL8QGJT21AAK2WZ8O1PHZVR4HY,37HWZYGM8VA8A2E4NJ54CPOT2YTY9S,Select ALL THE STATEMENTS between the TERMS in the SENTENCE,Read a SENTENCE and select ALL THE STATEMENT(S) that you think are expressed between the TWO HIGHLIGHTED TERMS in the text.,"relation extraction, text annotation",$0.05,Fri Sep 22 06:40:56 PDT 2017,19,BatchId:2947651;OriginalHitTemplateId:;,600,604800,Mon Oct 02 08:44:50 PDT 2017,,,31Z0PCVWULRRCQGSUQJ6UG8ZBRUT7J,A37XJVQF62ZYC,Approved,Sat Sep 23 08:59:08 PDT 2017,Sat Sep 23 08:59:27 PDT 2017,Sat Sep 30 08:59:27 PDT 2017,Mon Sep 25 08:46:09 PDT 2017,,,19,100% (100/100),100% (100/100),0% (0/0),38391a77babeabd8f7f7349afa82ff3977c842a2fe1999af7357ba0e961d18f9:19-22:11-12,org:place_of_headquarters,Boston College Eagles,11,12,Massachusetts,19,22,"Mark Hartsell ( born December 7 , 1973 in Brockton , Massachusetts ) is a former quarterback for the Boston College Eagles and Chicago Bears .",1,0.5,26,none,none,{},The relationship between the terms is not explicitly expressed.,11,19,12,22,BOSTON COLLEGE EAGLES,MASSACHUSETTS,,
