"worker_id","sents","work_agr","sent_agr","rels_per_sent","spam"
39294445,3,0.14421515984016,0.476877298723191,3.33333333333333,TRUE
18611009,10,0.251933761001267,0.477761072851529,1,TRUE
4354461,98,0.246553919268382,0.48119746991648,1,TRUE
29363385,20,0.295794026096434,0.482674355988954,1.15,TRUE
39451560,6,0.346650055370986,0.487125299888854,1,TRUE
27753923,2,0.238888888888889,0.488046080178863,1,TRUE
2647839,9,0.179210556958235,0.492590857259694,1.33333333333333,TRUE
12656479,10,0.224539549049353,0.495326926672864,1,TRUE
36837746,10,0.277223173651745,0.495360826734619,1.2,FALSE
11026968,50,0.206490347736451,0.49563398523125,1,TRUE
33729510,2,0.354166666666667,0.496697497956474,1,FALSE
35739727,3,0.211904761904762,0.5,2.66666666666667,TRUE
33018272,70,0.219096733800229,0.500211351253796,1.32857142857143,TRUE
30475714,5,0.236967856704699,0.501558369312047,1.8,TRUE
37262070,2,0.371794871794872,0.505618639872748,1,FALSE
37094596,53,0.233095903796116,0.505688713205782,1.0377358490566,TRUE
14386965,35,0.247770857366455,0.506647548845279,2.68571428571429,FALSE
34727841,20,0.220803269110281,0.511633903760017,1.65,TRUE
24696098,160,0.239693555798024,0.511778401698116,1.00625,TRUE
39153339,7,0.272942886757658,0.51551348138499,2.42857142857143,FALSE
30957357,10,0.189870408312683,0.521077507586961,1.6,TRUE
38389710,2,0.251746031746032,0.521845951835757,2,FALSE
38943773,10,0.236432742884356,0.522786549342921,2,TRUE
30321275,61,0.298474391568604,0.522947030882769,1.27868852459016,FALSE
30777913,398,0.247999900153396,0.52375155572199,1.65075376884422,FALSE
30941227,77,0.233430194718268,0.528072781200409,1.23376623376623,TRUE
32338429,58,0.298039916154502,0.531612922532126,1.01724137931034,FALSE
16717147,143,0.275037270189052,0.533876378073128,1.05594405594406,FALSE
6417722,10,0.324735737097869,0.535597124986227,1,FALSE
31329809,80,0.273708902446195,0.54023983682229,1.2375,FALSE
37249532,40,0.266323319594175,0.541674216670058,1.1,FALSE
19302668,168,0.208812040123489,0.54182500956723,3.19642857142857,TRUE
32053642,58,0.351164415434417,0.544870156565732,1,FALSE
37574526,50,0.297042283783515,0.548890432102025,1.14,FALSE
39225759,10,0.306215934319496,0.55500795406912,1.8,FALSE
39201426,154,0.241107375977777,0.555412505592024,1.46753246753247,FALSE
35242242,16,0.540850838651959,0.557021154259344,1.125,FALSE
39107980,240,0.243487797455734,0.557869287607599,1.5375,FALSE
38924192,7,0.213733899845011,0.563307509359125,1,TRUE
38479796,173,0.298122300152963,0.563666985607538,1.02312138728324,FALSE
39116490,277,0.245978605458681,0.565763515638386,1.49458483754513,FALSE
33432621,193,0.281755221124419,0.566064877296674,1.02072538860104,FALSE
32695853,69,0.304409195348883,0.566776674711553,1.28985507246377,FALSE
38193581,10,0.331893179919496,0.568805175675562,1,FALSE
37258901,7,0.372222222222222,0.569757485394969,1,FALSE
21017840,26,0.251402528012122,0.57005683462752,1.38461538461538,FALSE
37779726,10,0.306417162184664,0.571737772377792,1,FALSE
38416468,273,0.265978304160851,0.573526772569066,1.42124542124542,FALSE
33675808,47,0.278572448905033,0.57503843701138,1,FALSE
3587109,483,0.287070562968146,0.57558169929343,1.01863354037267,FALSE
19913374,110,0.310275180517687,0.579424508954392,1,FALSE
36795545,60,0.283531849677458,0.579825083293765,1.31666666666667,FALSE
39397789,4,0.282157900578953,0.58009946757142,1.5,FALSE
15577915,213,0.299295039870929,0.580293948809927,1.02347417840376,FALSE
37336603,10,0.384121148712855,0.580671401754791,1,FALSE
35496876,215,0.26002839679495,0.583132051428668,1.44651162790698,FALSE
36517633,10,0.312271062271062,0.583520709479258,1,FALSE
39395371,10,0.267478754623785,0.586589906616675,1.2,FALSE
33435788,70,0.327826928170147,0.58727034548554,1.22857142857143,FALSE
6340330,10,0.361602066034811,0.588464669381559,1,FALSE
39134251,10,0.294338043514674,0.590992344537334,1.9,FALSE
39292444,13,0.390215700965701,0.599062036842878,1.15384615384615,FALSE
37654450,20,0.318662341285817,0.599701006156702,1.15,FALSE
26770238,9,0.243143255212221,0.600478845430036,1,FALSE
20270833,20,0.297421386207271,0.603433561895153,1,FALSE
26649250,16,0.293303008788768,0.603651609565409,1,FALSE
11257883,90,0.309595391641379,0.604468938732973,1.08888888888889,FALSE
32573092,38,0.39197733851648,0.607527056082857,1.05263157894737,FALSE
36405459,28,0.428465058978985,0.608515640238137,1,FALSE
31948170,10,0.281649565219545,0.609798264829917,1,FALSE
22984878,100,0.348783326369887,0.61239812379403,1.02,FALSE
6744840,84,0.317567476761597,0.612913278526037,1,FALSE
38660813,5,0.357957393483709,0.613369837454506,1.6,FALSE
8113120,14,0.354032648581881,0.613803376168962,1.57142857142857,FALSE
15287417,172,0.318355085167307,0.615690407185631,1.00581395348837,FALSE
35127109,5,0.474664502164502,0.616282049769293,1,FALSE
29738307,10,0.359112811791383,0.617916558963191,1.8,FALSE
39103891,2,0.202356902356902,0.618188533773871,4,TRUE
31508822,207,0.326412165516331,0.620056378503101,1.00966183574879,FALSE
33058612,4,0.383333333333333,0.623564512802348,1,FALSE
37121659,8,0.287575757575758,0.62405167974144,1,FALSE
30762019,10,0.406384440229469,0.624414563786337,1,FALSE
33057016,36,0.346421514150646,0.624836425527853,1.72222222222222,FALSE
32125821,10,0.432674888137073,0.625461556725102,1,FALSE
35394287,388,0.296187937733338,0.62630981100195,1.00773195876289,FALSE
31260517,10,0.335258510634451,0.627176264704563,1.6,FALSE
35118307,10,0.442260424760425,0.627403909482417,1,FALSE
36430872,12,0.317416710273853,0.632503003514541,1.75,FALSE
37781749,10,0.509573248308494,0.635299171606542,1.8,FALSE
37378324,13,0.345949291184392,0.635448841057722,1,FALSE
37739447,2,0.372549019607843,0.63562734211499,1,FALSE
22345789,26,0.23872610520475,0.636415168363919,4.34615384615385,TRUE
7211526,10,0.411842804631266,0.637928446326982,1,FALSE
39017656,400,0.313215443930952,0.639983240079533,1.0075,FALSE
37098004,57,0.312345290819437,0.640093117531546,1.80701754385965,FALSE
8178380,8,0.406229303860023,0.640977551656798,1.375,FALSE
32352104,88,0.339815977543578,0.64244255390821,1.01136363636364,FALSE
39064633,10,0.319287445179221,0.643449592684853,1.6,FALSE
1883056,290,0.35008030551461,0.647747297766933,1.01034482758621,FALSE
38227254,110,0.325532087700656,0.653430870222451,1.11818181818182,FALSE
39205799,6,0.44546300260586,0.655403972376667,1.16666666666667,FALSE
31228275,21,0.457255164196574,0.655414873650509,1,FALSE
6574449,52,0.395279233661982,0.655865821741212,1,FALSE
38750295,137,0.327889568882115,0.656027323126886,1.16058394160584,FALSE
37480948,175,0.342329264950387,0.656758275441075,1.32571428571429,FALSE
38846285,8,0.340915568779346,0.657486497367222,2,FALSE
38158803,239,0.336413950676081,0.659037201595047,1.01255230125523,FALSE
18881135,311,0.376363832527201,0.65958208931561,1.0032154340836,FALSE
20398835,115,0.361215035211889,0.659843947550894,1.01739130434783,FALSE
18672993,293,0.360261135726814,0.660000265619811,1.03412969283276,FALSE
35443078,12,0.317372710562388,0.660445843472791,1.66666666666667,FALSE
31256687,35,0.376052306211636,0.661984594177227,1,FALSE
31184650,66,0.336789945198095,0.66423930376988,1.16666666666667,FALSE
33753638,9,0.441402597606642,0.665291042380313,1.11111111111111,FALSE
18972023,43,0.364980250964446,0.665997087906579,1,FALSE
16465220,322,0.3593878343875,0.666084857117311,1.00310559006211,FALSE
24835873,306,0.330259155968409,0.666500737768291,1,FALSE
14533189,13,0.296064429889098,0.666957551791064,1.84615384615385,FALSE
36100207,4,0.31359126984127,0.666996886881289,1,FALSE
36781511,18,0.28445875087095,0.66888579084192,1.61111111111111,FALSE
37740195,9,0.4179883705619,0.669092089018488,1,FALSE
37604477,16,0.316654339421719,0.669465726597075,1.125,FALSE
37388839,10,0.368036308720519,0.670297315915813,1.9,FALSE
18956279,3,0.304315476190476,0.671022007132433,2,FALSE
36909846,6,0.351859868526535,0.671569840859013,1.5,FALSE
33024386,20,0.330591761794323,0.671938118803724,1.85,FALSE
39060738,48,0.405368948007619,0.673344294023591,1.125,FALSE
21418130,10,0.336064858524813,0.674278511742971,1.6,FALSE
34333895,10,0.456281123560535,0.674580882454492,1.1,FALSE
38647352,66,0.367466055250458,0.675229082783796,1.31818181818182,FALSE
19740138,12,0.378920481023764,0.676061393700714,1.75,FALSE
21665495,234,0.338833773122643,0.67794800805404,1.02991452991453,FALSE
34859044,10,0.353016874952869,0.678098733938401,1.2,FALSE
32987272,61,0.398655532042635,0.678168660938834,1.04918032786885,FALSE
36448777,83,0.370512268596109,0.679557417874978,1.01204819277108,FALSE
30312592,238,0.357443263483562,0.680055482405538,1,FALSE
30504276,218,0.349016812036847,0.681337811027831,1.01834862385321,FALSE
23930372,18,0.364304409105286,0.681886868325963,1.05555555555556,FALSE
37206449,24,0.341052007305395,0.682139840099917,1.25,FALSE
38977407,10,0.300023100537806,0.682593616199273,1.6,FALSE
38737994,10,0.390763669179229,0.682639352321058,1.3,FALSE
36340274,281,0.379469194186236,0.683368190132285,1.00711743772242,FALSE
21122768,10,0.396225900536245,0.683848530849173,1.2,FALSE
33245009,8,0.41176552492342,0.684788329325336,1,FALSE
13095205,315,0.360942171740156,0.685079512434918,1.01587301587302,FALSE
28709211,3,0.484313725490196,0.685405829679907,1,FALSE
36304401,44,0.355251714267828,0.685861239727966,1.18181818181818,FALSE
22389656,22,0.438681115677952,0.687406168156314,1.18181818181818,FALSE
27799967,130,0.3850430918394,0.688085506914946,1.00769230769231,FALSE
39293909,20,0.340894238432716,0.690898286534186,1.05,FALSE
29275930,262,0.364692819298207,0.691878652480556,1.00763358778626,FALSE
8108990,27,0.413430449048466,0.692479373808764,1.18518518518519,FALSE
32356401,11,0.324482522308609,0.693196149819186,1,FALSE
37832891,13,0.37005288012641,0.693452925477719,1.15384615384615,FALSE
23503585,105,0.361880704810435,0.693831188784885,2.00952380952381,FALSE
38846365,76,0.369349444009459,0.693917690657538,1.01315789473684,FALSE
31089452,10,0.388416722166722,0.695434590674912,1,FALSE
35868781,10,0.347396856017546,0.695579646648156,1,FALSE
39123033,10,0.376852401071151,0.695642242234525,1,FALSE
4472550,6,0.517634075326383,0.696088797582775,1,FALSE
4688131,51,0.413680782955479,0.696182725305929,1,FALSE
6344072,400,0.371349128167479,0.696840217096937,1.2925,FALSE
26492726,130,0.368149014891792,0.697132069989713,1.01538461538462,FALSE
33115750,80,0.406905017266571,0.697318745029575,1.0125,FALSE
18666417,457,0.362154605896886,0.697542669196256,1.55579868708972,FALSE
28794143,44,0.37721740530255,0.698446310674658,1.79545454545455,FALSE
34942809,31,0.404722113988327,0.700139043056871,1,FALSE
37108400,51,0.390969901735534,0.700652945525007,1,FALSE
20312760,266,0.380627466350786,0.700776076393388,1.17293233082707,FALSE
35751448,35,0.361428324039913,0.701615010409554,1.6,FALSE
35849301,51,0.430323185817778,0.702037032134242,1.13725490196078,FALSE
37881494,1,0.257142857142857,0.703318198648107,5,TRUE
21832799,54,0.408159212951579,0.703471020451126,1,FALSE
39143986,10,0.26318287864941,0.703569881928759,1.3,FALSE
39163333,35,0.37354976772806,0.704020454692219,1.48571428571429,FALSE
12115558,261,0.363762208323425,0.705181718458498,1.02298850574713,FALSE
21579617,25,0.431476947088073,0.705390317337945,1.36,FALSE
39433968,20,0.489197314841635,0.705573370270157,1,FALSE
4316379,409,0.381406671341944,0.705849087122179,1.00488997555012,FALSE
37786853,34,0.335025277084114,0.707857937380726,1.52941176470588,FALSE
15871675,266,0.382745715556913,0.709397147178648,1.01503759398496,FALSE
34928865,20,0.384272688902319,0.709441612298081,1,FALSE
2455062,111,0.408535692926554,0.70969773953903,1,FALSE
7385617,88,0.413807926185278,0.7101250315735,1.02272727272727,FALSE
5007431,5,0.361414565826331,0.710154783076733,1,FALSE
30901412,130,0.390622196943912,0.712528534508026,1.03076923076923,FALSE
37862400,161,0.408663213525714,0.712996717216251,1.00621118012422,FALSE
38137559,19,0.38970420590198,0.713006202907028,1.42105263157895,FALSE
36518946,11,0.365008109580478,0.714164831392479,1.18181818181818,FALSE
32173500,148,0.402907521954191,0.714867824284359,1.00675675675676,FALSE
32094044,10,0.36118661567191,0.716508751245136,1,FALSE
29320202,10,0.354450305634776,0.717643485503834,1.6,FALSE
39063329,3,0.331278617216117,0.718350058486668,4,FALSE
37415218,1,0.357142857142857,0.721687836487032,1,TRUE
28961801,15,0.455598517074391,0.721747028332769,1.06666666666667,FALSE
29849805,5,0.375555555555556,0.723828229740895,1.2,FALSE
39255324,13,0.437782474977597,0.724731056466028,1.23076923076923,FALSE
15679569,30,0.437625165087316,0.725150013385389,1.2,FALSE
24043308,189,0.437519061721909,0.725391811250918,1.31216931216931,FALSE
39016270,148,0.390266080307849,0.726061032885837,1.37162162162162,FALSE
35103310,6,0.39803375636709,0.726997584113665,1,FALSE
39179496,60,0.422827953994284,0.727052405625098,1.21666666666667,FALSE
28513847,32,0.430190604668877,0.727383431365659,1.1875,FALSE
38420658,6,0.440126678876679,0.727648025846085,1,FALSE
38212016,31,0.38890659342468,0.728494759695299,1.19354838709677,FALSE
38737952,10,0.393699718081533,0.728829999591044,1,FALSE
16854635,430,0.372389610098819,0.729499257795182,1.04418604651163,FALSE
23017572,432,0.373496641754773,0.729612998119076,1.28009259259259,FALSE
19294877,46,0.398127366359191,0.730342471814087,1.15217391304348,FALSE
11106820,40,0.403267422352687,0.730787597731863,1.05,FALSE
36559976,10,0.35750989461927,0.730867965452732,1.3,FALSE
6010674,30,0.437677366074367,0.730899397011447,1,FALSE
37559426,152,0.385722115223858,0.731286757373348,1.40131578947368,FALSE
36851940,487,0.379272191050774,0.731312691842604,1.05954825462012,FALSE
22222103,17,0.380640311856889,0.731611401237872,1.41176470588235,FALSE
24403612,232,0.388981163187926,0.731675750102851,1.01724137931034,FALSE
30546513,27,0.46459120387793,0.731854526296379,1,FALSE
33469168,47,0.419497417651261,0.732192121564966,1.31914893617021,FALSE
39019026,44,0.485610581136404,0.732510606202724,1.04545454545455,FALSE
18969291,125,0.447646902630065,0.734210612716247,1,FALSE
23854490,17,0.435580125803763,0.735021163644447,1.35294117647059,FALSE
31448050,20,0.474751094424761,0.735073872786078,1.05,FALSE
33427067,20,0.486762367651358,0.735342739538006,1,FALSE
38236043,31,0.438373420547104,0.735805269791805,1,FALSE
38778987,31,0.399380793319647,0.73603245540834,1.25806451612903,FALSE
36267735,10,0.385020535020535,0.737440881778483,1,FALSE
30962210,43,0.419950462631348,0.738420661329191,1.86046511627907,FALSE
38832127,4,0.438383838383838,0.738904424729979,1.5,FALSE
37094049,4,0.555172413793103,0.739015878533005,1,FALSE
28774264,43,0.409074143857464,0.739767491699505,1.3953488372093,FALSE
20057149,11,0.424382668613438,0.740163603916489,1.09090909090909,FALSE
31743852,60,0.470594156940027,0.741208571646283,1,FALSE
31738779,436,0.386797550721481,0.742136957431582,1.01605504587156,FALSE
39193836,61,0.445675129937027,0.743736326562524,1.01639344262295,FALSE
37968301,10,0.435032210284539,0.74512816949772,1.9,FALSE
6488338,346,0.403596619043628,0.745350788629108,1.62138728323699,FALSE
24593639,4,0.455112044817927,0.745791076047935,1.5,FALSE
1924522,330,0.415474525094724,0.745963487196957,1.00606060606061,FALSE
9557163,6,0.446294047922199,0.746315926318159,1.5,FALSE
25257275,28,0.455385452775989,0.747620076093783,1,FALSE
39394752,2,0.385714285714286,0.747742262831963,3,FALSE
5203616,28,0.397267575944648,0.749747575161961,1.67857142857143,FALSE
5915389,10,0.295925591595526,0.749888754599495,1,FALSE
38934298,10,0.497925636741426,0.750097491280666,1.7,FALSE
13300986,374,0.418186392566571,0.750538762081455,1.03208556149733,FALSE
38637183,10,0.400512770937608,0.751650772454532,1.2,FALSE
10319610,32,0.437837889013909,0.752879459768387,1.375,FALSE
20512953,432,0.394719033001414,0.752919620194001,1.27314814814815,FALSE
39368400,20,0.474874782019404,0.753118791513972,1,FALSE
25486037,408,0.414953901308667,0.753549381106147,1.01960784313725,FALSE
36218728,10,0.427620197837589,0.754347115850597,1,FALSE
37796006,2,0.476041666666667,0.755544393563731,1,FALSE
31967679,10,0.493775200131936,0.755598968955132,1.3,FALSE
13621328,11,0.46258801961927,0.75623612130998,1.09090909090909,FALSE
29768955,37,0.470804971735745,0.756675525820482,1.54054054054054,FALSE
30627835,54,0.428753487296274,0.757115640282901,1,FALSE
30264033,19,0.437717983587821,0.758492753392017,1,FALSE
37678342,85,0.403737188560178,0.758878251392683,1.50588235294118,FALSE
10980423,12,0.406804075554076,0.759508015099142,1.5,FALSE
21490235,379,0.404567323224428,0.759818397743316,1.02110817941953,FALSE
31176117,231,0.43645713549153,0.75987553665135,1.04761904761905,FALSE
21088425,23,0.520134647653151,0.761260173758505,1.1304347826087,FALSE
11460728,480,0.403874234635451,0.761886277917735,1.06666666666667,FALSE
11107830,10,0.483239908239908,0.762496994793655,1.1,FALSE
36686636,10,0.512730165017747,0.762785815465204,1,FALSE
29910179,17,0.38526483090533,0.76319270518129,1.17647058823529,FALSE
39259142,14,0.39861532888467,0.76382256283795,1.21428571428571,FALSE
28351359,456,0.450934286264627,0.764381943865923,1.0109649122807,FALSE
38344301,19,0.44404771169341,0.765235662736433,1.84210526315789,FALSE
18050262,20,0.473538763239455,0.766691855210188,1.1,FALSE
22124254,82,0.41539345824127,0.767261281835949,1,FALSE
28103910,10,0.50260436731025,0.767391556507279,1.2,FALSE
20929875,436,0.394581938163219,0.767664873760259,1.15596330275229,FALSE
33708599,115,0.390470460346341,0.768404478463288,1.50434782608696,FALSE
39151853,57,0.393482178089828,0.769144865293817,1.50877192982456,FALSE
27770607,319,0.444274932774543,0.7694051466626,1.05956112852665,FALSE
20430407,127,0.463471412449165,0.77002661242089,1.01574803149606,FALSE
21865639,94,0.417802906057633,0.770027692723596,1,FALSE
6524027,275,0.417328661454436,0.770267373208735,1.15636363636364,FALSE
7260572,10,0.434469127462995,0.771515475976868,1.4,FALSE
32196055,2,0.342857142857143,0.771751807715868,2.5,FALSE
34915826,30,0.473171258471589,0.771954952955951,1.13333333333333,FALSE
38198526,23,0.482075858336331,0.772412195366878,1,FALSE
36781223,10,0.419740675990676,0.773186323233373,1,FALSE
37053183,29,0.395498691298179,0.774329302657639,1.75862068965517,FALSE
27836433,65,0.452695966833531,0.774678215541241,1.01538461538462,FALSE
39215760,10,0.509718707218707,0.774707196174602,1.3,FALSE
6564167,10,0.482081014223871,0.774983735042781,1,FALSE
10959404,254,0.464459286466908,0.775377959480563,1.03149606299213,FALSE
6336109,330,0.425686449966123,0.776069041697349,1.26363636363636,FALSE
37012492,100,0.443827475933084,0.77610701458683,1.11,FALSE
38352024,10,0.430366784394917,0.776541463709408,1.3,FALSE
33330229,10,0.406872085005077,0.777288059610963,1,FALSE
33920167,10,0.500647451963241,0.77749930714904,1.2,FALSE
35320759,10,0.467897166935628,0.777668862158118,1,FALSE
39486575,10,0.526312417740989,0.777948919293779,1,FALSE
37910219,10,0.397824921836363,0.778363935100046,1.6,FALSE
23287154,20,0.410269365309613,0.780315994629867,1.85,FALSE
38099600,8,0.462035048285048,0.781128459122909,1,FALSE
39151155,210,0.418505313033128,0.781866565632094,1.90952380952381,FALSE
38170415,66,0.414875509107913,0.782190179042529,1.01515151515152,FALSE
26318060,10,0.501560375423827,0.783232220189687,1.4,FALSE
26531841,121,0.453098943211346,0.783313963653848,1.22314049586777,FALSE
14861092,54,0.441945398919118,0.783343688913146,1,FALSE
36261795,68,0.418291619156023,0.783450637453043,1.16176470588235,FALSE
28457001,9,0.491238031515809,0.78353835070431,1,FALSE
28503763,247,0.440485107159493,0.784078751733222,1.01214574898785,FALSE
37496830,10,0.507233044733045,0.784233880509947,1.3,FALSE
31883685,486,0.440729314227401,0.784392162730341,1.00205761316872,FALSE
11291592,19,0.482341502341502,0.784783492910267,1,FALSE
39301476,30,0.473341440692565,0.784785577614567,1.03333333333333,FALSE
15117831,185,0.404584498228843,0.784791424768242,1.21081081081081,FALSE
38618256,22,0.51401398780431,0.786268531750288,1,FALSE
36240629,17,0.504711614180562,0.788392768793619,1,FALSE
30782237,37,0.454068674514759,0.788407478016371,1.02702702702703,FALSE
11598752,110,0.460554109345354,0.788678916380748,1.05454545454545,FALSE
36350388,40,0.461429196358298,0.789024307792183,1.15,FALSE
7051387,42,0.483547612689768,0.789412956463472,1,FALSE
19638651,237,0.438714301903005,0.789475024563608,1.23628691983122,FALSE
38770881,85,0.476923505651451,0.789912344590401,1.23529411764706,FALSE
27934334,491,0.445545412380006,0.790534453340206,1.03665987780041,FALSE
21963184,154,0.423531908745555,0.790848353433217,2.01948051948052,FALSE
36313199,238,0.458566388641528,0.791151576262986,1.38655462184874,FALSE
33684645,4,0.387889516075791,0.791573054306781,2.25,FALSE
31304413,49,0.487614494911526,0.791638898862874,1.10204081632653,FALSE
37758476,10,0.408755092946269,0.79188056191207,1.1,FALSE
21457135,6,0.503763440860215,0.791944659599734,1,FALSE
18960682,316,0.423095662524358,0.792585591778224,1.25949367088608,FALSE
39071827,281,0.402569208105987,0.79306958154526,1.44128113879004,FALSE
14094962,30,0.37414522115108,0.793355015839309,1.5,FALSE
11521789,35,0.501907587926462,0.79371765413316,1,FALSE
37444739,20,0.44855187527248,0.794860927957358,1.1,FALSE
29411108,389,0.468365704867195,0.794925559010805,1,FALSE
6309240,52,0.443757358316678,0.795543367730764,1.01923076923077,FALSE
36489962,399,0.40049879291083,0.795707959104436,1,FALSE
37710009,15,0.530955386405213,0.797159770747032,1,FALSE
36826029,368,0.433501107420387,0.797238882023896,1.08967391304348,FALSE
11001780,291,0.453873169958693,0.798625883379788,1.25429553264605,FALSE
31988217,318,0.441048370904644,0.799352998511198,1.17610062893082,FALSE
38119237,31,0.54250938706315,0.799873832768116,1.45161290322581,FALSE
39116277,1,0.571428571428571,0.8,1,TRUE
32850083,10,0.557009426388067,0.80009608328543,1,FALSE
16844474,11,0.657110770979733,0.801089837744246,1,FALSE
18215885,411,0.451335050479624,0.801354759303603,1.01703163017032,FALSE
34788729,34,0.438611097644884,0.802210392793475,1.67647058823529,FALSE
36616997,4,0.375396825396825,0.802398271772067,2,FALSE
30681826,375,0.44878054828368,0.803019531773197,1.288,FALSE
39109585,92,0.478993450686292,0.806567498157742,1.39130434782609,FALSE
14848125,31,0.529171722968189,0.808450898620629,1.2258064516129,FALSE
35607359,68,0.458562934563392,0.808526360907282,1.20588235294118,FALSE
3211114,10,0.47346283102862,0.809652137995546,1.8,FALSE
36468960,50,0.536881584838299,0.809843776919508,1.06,FALSE
12667324,10,0.536762303989195,0.810333365194232,1,FALSE
3572312,110,0.462868045238562,0.810758353982235,1.00909090909091,FALSE
31650069,203,0.463048474766062,0.811202831892516,1.21182266009852,FALSE
37604123,30,0.498515483783056,0.811731241566585,1.16666666666667,FALSE
20306047,458,0.456490487163773,0.811953495514037,1.14192139737991,FALSE
21875134,488,0.441553294318359,0.812371300790871,1.36680327868852,FALSE
21524451,93,0.447768912188575,0.812416406577442,1.73118279569892,FALSE
36501503,168,0.468468327856045,0.812718134543622,1.51190476190476,FALSE
23585686,10,0.477058321795164,0.813122231954002,1,FALSE
36530035,45,0.425083321148262,0.813529223660518,1.37777777777778,FALSE
34305531,28,0.481425541229311,0.813635565183594,1,FALSE
28301350,32,0.466050428942593,0.81445646909299,1.53125,FALSE
35788601,1,0.351190476190476,0.814688169890353,3,TRUE
33110177,10,0.408917874559586,0.815364658948883,1.1,FALSE
31708939,342,0.438136511180433,0.816824395728248,1.47076023391813,FALSE
25358609,150,0.449362014301005,0.817851423648291,1.33333333333333,FALSE
37368882,2,0.444791666666667,0.817974451455396,1.5,FALSE
33565158,207,0.483690676849383,0.818780123310441,1.02898550724638,FALSE
18531561,438,0.455876601024598,0.819121944702919,1.63470319634703,FALSE
39061629,15,0.422211597634392,0.819638480404078,1,FALSE
22387641,21,0.552032919168019,0.821375192153063,1.52380952380952,FALSE
39127504,10,0.426818820945682,0.821458730309945,1.4,FALSE
38688954,26,0.395261780025764,0.822313194267532,1.80769230769231,FALSE
37766446,206,0.470666442841711,0.822650185971652,1.74757281553398,FALSE
37079883,133,0.484787344982488,0.82478670250122,1.5187969924812,FALSE
39273993,10,0.43110273564819,0.825067923787784,1.2,FALSE
11338264,7,0.573740510697032,0.825473763689592,1,FALSE
32655637,10,0.587780724893728,0.825503598770384,1,FALSE
36812057,20,0.419983839902638,0.827951015439039,1.6,FALSE
